player_id,name,matches,strike rate in all matches combined,Total Runs Scored in all matches combined,no. of fours,no. of sixes,highest runs scored in a match,Balls Played till now,no. of dot_balls,maiden_overs,run conceded,Average Economy Rate,no. of wickets,no. of balls thrown,highest wickets taken in a match,total centuries,total halfcenturies,total catches,total stumps,total direct_runouts,total indirect_runouts,total avg fp
e2abcf16,Niv Nagavkar,8,95.158,96,8,1,25,86,77,1,194,7.207,6,162,2,0,0,6,0,0,0,57.625
125853c3,T Kahamker,6,183.333,6,1,0,4,4,27,0,70,0.0,7,60,3,0,0,2,0,0,0,42.0
d11272c4,E Samson,2,0.0,3,0,0,3,3,11,0,36,7.0,2,30,1,0,0,0,0,0,0,33.0
41acc8bf,E Kahamker,3,133.49,47,4,1,19,39,8,0,46,0.0,0,24,0,0,0,0,0,0,0,25.667
027662be,J Evans,8,0.0,92,10,2,42,88,80,0,220,7.093,15,186,4,0,0,1,0,0,0,88.875
fc75bbba,M Cohen,2,104.165,33,3,1,28,31,0,0,0,0.0,0,0,0,0,0,0,2,0,0,39.5
138e30ab,Yair Nagavkar,7,65.298,51,3,0,32,63,64,0,164,6.474,8,154,2,0,0,3,0,0,0,53.286
8da9a284,E Solomon,8,107.875,229,24,0,59,209,0,0,0,0.0,0,0,0,0,1,4,0,0,1,48.875
14ea3348,A Amado,2,58.75,19,2,0,16,28,8,0,20,10.0,1,12,1,0,0,2,0,0,0,38.0
856fc47a,S Bangera,7,84.528,65,7,0,23,76,0,0,0,0.0,0,0,0,0,0,1,0,0,0,14.143
6978bff0,Sajad Ahmadzai,11,71.927,54,3,2,17,66,83,0,250,8.023,9,192,3,0,0,0,0,0,1,39.091
6024d149,L Kamarlekar,1,,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,4,0,0,1,42.0
c85bea6b,Yogev Nagavkar,5,63.298,77,8,0,39,103,0,0,0,0.0,0,0,0,0,0,0,0,0,0,21.8
ff92e604,G Schachat,2,119.41,90,8,2,66,74,0,0,0,0.0,0,0,0,0,1,1,0,1,0,81.0
e11bf38a,Maqsood Ahmad,1,68.42,13,1,0,13,19,0,0,0,0.0,0,0,0,0,0,0,0,0,0,15.0
5902f2eb,Saud Munir,13,45.268,17,0,0,6,34,107,1,291,6.724,20,274,5,0,0,4,0,0,0,58.154
a2dd9236,K Cawte,13,,1,0,0,1,8,76,0,232,7.015,10,187,2,0,0,2,0,0,0,28.846
c9473a95,SRMJJ Arachchilage,4,30.0,6,0,0,6,12,17,0,33,7.0,0,30,0,0,0,1,0,0,0,8.75
2a13e6b1,Muhammad Shoaib Ahmed,5,82.84,90,10,2,30,84,50,1,108,5.884,6,108,2,0,0,2,0,0,0,80.4
9bfb8edc,Riyaz Kajalwala,2,0.0,1,0,0,1,9,0,0,14,28.0,0,3,0,0,0,0,0,0,0,0.5
e2d1822f,AUKDS Kalugala,10,107.437,181,18,7,42,158,8,0,41,0.0,1,24,1,0,0,3,0,0,1,37.8
20f65440,Waqas Haider,3,183.333,35,4,2,19,21,0,0,0,0.0,0,0,0,0,0,2,0,0,0,26.333
68f7caf9,M Jenkinson,5,101.728,89,5,5,34,78,11,0,51,0.0,2,36,2,0,0,1,0,0,0,44.8
43462314,Rohit Kumar,5,103.986,80,11,2,27,65,0,0,0,0.0,0,0,0,0,0,0,0,1,1,33.2
356bf068,Shamsullah Ehsan,8,0.0,71,7,0,39,98,14,0,67,9.89,3,42,2,0,0,2,0,0,0,24.5
4e6bc859,E Kuyumcu,3,27.083,17,1,0,10,47,7,0,36,12.0,0,18,0,0,0,0,0,0,0,5.333
eb0f2802,M Koli,21,,107,10,2,33,86,227,2,560,7.57,28,462,5,0,0,2,0,0,3,59.143
0fa92a21,C Bayraktar,3,78.46,26,0,2,12,34,0,0,0,0.0,0,0,0,0,0,0,0,0,0,12.0
4d0d5b7d,I Elec,11,41.185,88,5,4,52,136,52,1,120,6.393,6,114,4,0,1,2,0,0,0,35.273
c7bb2416,GG Alta,8,67.963,97,5,4,28,117,56,1,232,8.656,10,162,3,0,0,1,0,1,1,65.625
1581c6be,T Ulutuna,3,,1,0,0,1,2,3,0,6,0.0,0,6,0,0,0,0,0,0,0,1.333
357484e9,Ilyas Ataullah,11,88.385,98,10,4,26,88,40,1,187,9.094,5,132,2,0,0,5,0,0,4,38.272
755819f4,Zafer Durmaz,4,0.0,0,0,0,0,9,19,0,50,6.417,2,48,2,0,0,0,0,0,0,19.75
d62f04f5,M Ozturk,11,56.713,73,3,5,21,109,89,0,338,8.055,14,251,3,0,0,3,0,0,1,58.182
e56f4180,A Turkmen,11,99.489,124,15,1,40,116,116,0,263,6.515,9,240,3,0,0,4,0,1,0,60.636
126f1e28,R Nath,11,85.378,158,12,6,38,176,0,0,0,0.0,0,0,0,0,0,5,0,0,3,26.909
7e439c80,Sohail Ahmad,8,82.223,51,1,3,20,52,17,0,136,0.0,3,60,2,0,0,4,0,0,0,22.875
16fa34cf,D Marsic,9,53.07,105,9,2,37,163,0,0,0,0.0,0,0,0,0,0,2,0,0,0,18.112
ec201565,JD Newton,4,31.693,32,2,1,26,51,42,0,68,5.197,3,79,1,0,0,2,0,0,0,49.25
6264d645,CP Turkich,9,54.682,107,7,0,20,181,0,0,0,0.0,0,0,0,0,0,2,1,0,0,15.444
b34de9a6,WK Bitis,8,0.0,93,13,4,32,72,28,0,117,0.0,3,78,2,0,0,2,0,0,0,38.25
99ad98b0,JM Vujinovich,9,52.519,89,5,0,25,151,79,0,184,10.061,9,165,2,0,0,2,0,0,0,48.333
96013995,DJ Turkich,9,69.909,91,9,1,29,113,102,1,137,5.167,11,180,3,0,0,3,0,0,1,69.333
3ec513ea,A Maheshwari,12,68.239,40,3,2,16,65,38,0,190,0.0,5,113,2,0,0,5,0,0,0,20.75
62d3f506,SD Valjalo,5,85.688,42,4,0,14,54,42,1,132,8.984,4,90,2,0,0,0,0,1,0,48.0
63bd7086,B Jerkovic,9,58.705,34,1,0,11,73,11,0,100,10.132,4,54,3,0,0,1,0,0,0,17.889
03c94c2f,J Grzinic,7,0.0,21,1,0,8,49,0,0,4,0.0,0,1,0,0,0,5,0,0,1,9.0
a768a762,AA Gajic,14,,18,1,0,9,37,107,3,316,8.539,16,241,4,0,0,5,0,0,1,47.5
2809b390,MV Pavlovic,15,50.383,85,9,0,26,124,123,0,288,6.165,21,278,4,0,0,5,0,0,1,62.599
04ab1575,S Ivetic,14,96.656,417,30,13,65,421,4,0,5,0.0,0,6,0,0,3,12,0,0,0,54.214
8f02f6a8,J Mosca,13,109.188,281,32,10,72,183,0,0,0,0.0,0,0,0,0,2,7,0,0,0,44.538
308ca4bd,Bashar Khan,4,,0,0,0,0,0,46,0,51,4.585,4,75,2,0,0,1,0,0,1,46.0
26d80a9d,M Campopiano,18,112.683,461,38,14,87,371,19,0,41,0.0,2,43,1,0,3,8,0,0,0,50.444
0e56c514,HJ Manenti,14,0.0,237,26,4,65,197,150,2,311,6.389,26,297,4,0,2,9,0,0,1,102.786
31c04b7b,CJPF Kalugamage,11,,18,1,0,6,23,99,2,204,7.114,11,197,4,0,0,5,0,0,0,45.818
cae17490,Ali Hasan,5,,10,0,1,10,7,57,1,74,5.016,7,96,3,0,0,1,0,0,1,62.8
2e18b647,T Turan,3,0.0,1,0,0,1,7,2,0,4,4.8,0,5,0,0,0,0,0,0,0,-0.333
a2369eaf,Hasan Cakir,2,,0,0,0,0,2,4,0,5,5.0,1,6,1,0,0,0,0,0,0,17.5
ecdfdd3c,C Bogdanos,5,74.922,95,5,0,39,120,0,0,0,0.0,0,0,0,0,0,4,0,0,0,29.8
c25be68d,P Magafas,3,129.167,49,5,0,30,50,0,0,0,0.0,0,0,0,0,0,0,0,0,0,24.333
b388d623,G Fatouros,3,94.76,69,6,3,50,54,25,0,67,9.083,3,54,2,0,1,2,0,0,2,88.333
e87c009a,A Gasteratos,5,37.212,17,0,0,8,39,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1.0
e48c6ec7,N Davidovic,3,,20,1,2,16,11,17,0,53,0.0,4,42,3,0,0,1,0,0,0,61.0
13f21a98,Alexandros Karvelas,3,95.983,70,2,5,35,70,30,0,90,7.5,1,72,1,0,0,1,0,0,0,59.667
268ec1d6,S Bogdos,3,34.777,5,0,0,2,21,0,0,0,0.0,0,0,0,0,0,2,1,0,1,11.0
716bd716,I Bardis,2,33.335,2,0,0,2,6,2,0,12,12.0,1,6,1,0,0,0,0,0,0,13.5
085c1a4c,Ziaur Rehman,7,82.202,88,8,1,37,90,0,0,0,0.0,0,0,0,0,0,1,0,0,0,21.143
3ff4f76c,Syed Hussain,1,,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
fdd87c7c,D Mutu,1,0.0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
8f3c6b8a,Muhammad Farooq,9,131.73,23,2,1,18,17,72,0,219,7.453,10,174,2,0,0,2,0,0,0,44.333
19c56e6e,AJ Mosca,12,104.445,313,26,5,78,260,0,0,0,0.0,0,0,0,0,2,8,0,0,2,47.417
cfbd3998,Naseem Khan,7,,49,5,2,27,55,23,0,85,0.0,2,54,1,0,0,1,0,0,0,22.572
818aef9a,Ali Abdulla Popalzae,1,0.0,0,0,0,0,3,4,0,22,7.33,3,18,3,0,0,0,0,0,0,89.0
65dadc70,Ankit Dubey,2,166.67,5,0,0,5,3,18,0,23,4.915,3,30,3,0,0,1,0,0,0,71.0
8fcebe83,M Jukic,2,,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
1f08084c,J Clough,1,69.23,9,0,0,9,13,0,0,0,0.0,0,0,0,0,0,0,0,0,0,7.0
fa794790,Habib Ahmadzai,7,81.941,103,10,1,39,100,0,0,0,0.0,0,0,0,0,0,1,0,0,0,23.571
faef026c,SKS Gill,25,0.0,568,50,11,64,552,80,0,278,8.066,9,215,2,0,2,6,0,0,2,51.8
c228c52d,Arslan Amjad,16,81.447,205,18,9,63,185,16,0,96,0.0,6,49,2,0,1,11,0,0,0,38.188
f8ef3653,Ibrahim Rahimi,4,,13,1,1,13,12,0,0,0,0.0,0,0,0,0,0,3,0,1,1,16.75
fc362c5d,Qamar Mushtaque,14,,54,2,3,17,41,102,0,219,6.374,15,211,3,0,0,9,0,0,1,50.071
fa308279,A Paul,12,,19,1,0,14,23,54,0,201,0.0,9,144,3,0,0,7,0,1,0,33.334
5ef3c310,M Shahbaz Butt,6,,35,2,0,24,39,47,1,104,7.25,5,96,3,0,0,4,0,0,0,44.5
f74a1394,Elias Hasan,3,68.255,12,2,0,11,16,17,0,67,9.917,0,48,0,0,0,0,0,0,0,13.0
0d4d3cb1,R Dhiman,4,100.0,17,1,0,9,17,30,0,86,8.105,3,66,1,0,0,0,0,0,0,33.5
65cd62a9,A Martel,12,,74,9,3,23,62,74,0,232,6.489,12,205,3,0,0,1,0,0,0,47.666
ea2c0aff,Zain Ahmad,16,71.377,170,21,3,52,157,73,0,160,6.452,13,162,4,0,1,7,0,1,2,51.125
5360c9be,R Mangal,12,,5,0,0,2,11,57,0,231,9.359,12,163,3,0,0,6,0,0,1,35.0
98dae38e,TK Lal,7,,3,0,0,3,2,73,1,173,6.179,7,168,2,0,0,0,0,0,1,43.286
12f53be7,Abdul Rahman,7,76.978,117,9,1,67,117,0,0,0,0.0,0,0,0,0,1,2,0,0,0,25.0
e75cb073,UNGB Thenannahelage,8,89.563,21,0,0,10,24,0,0,0,0.0,0,0,0,0,0,2,4,0,4,13.625
31366b7e,G Mckeon,19,122.965,705,57,36,109,484,69,0,168,0.0,8,153,3,2,5,11,0,0,1,87.791
68832922,Taher Muhammad,7,54.716,31,2,0,9,57,24,0,111,10.375,2,82,1,0,0,0,0,0,0,18.429
50dbc953,Ayyaz Qureshi,4,73.127,55,5,0,30,72,26,0,99,8.67,5,68,2,0,0,0,0,0,0,57.0
7c7c4988,NL Ujawe,4,83.333,3,0,0,1,4,24,0,62,9.895,3,54,2,0,0,1,0,0,0,29.5
91e035c6,Awais Ikram,2,66.67,4,0,0,2,6,10,0,69,11.5,3,36,2,0,0,1,0,0,0,48.5
b46b3d9b,Muhammad Siddiqui,6,117.242,114,11,6,48,94,63,0,148,6.875,7,132,3,0,0,2,0,0,0,85.0
7b10c047,Mazhar Khan,4,0.0,11,1,0,7,28,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.25
3346b14f,S Koppolu,6,70.155,53,3,3,34,55,5,0,32,9.335,2,24,2,0,0,0,0,0,0,23.667
a40710b9,Ramanjot Singh,4,83.962,87,8,2,46,94,3,0,31,9.5,0,18,0,0,0,1,0,0,0,34.0
587e65cc,Shahid Arshad,7,0.0,76,6,2,23,97,1,0,17,0.0,0,6,0,0,0,7,0,0,0,22.428
de6ad58b,P Pustoslemsek,4,58.052,33,2,1,21,51,23,0,86,8.418,4,63,2,0,0,2,0,0,0,51.0
6005fe89,MH Oman,4,47.223,5,0,0,2,21,0,0,0,0.0,0,0,0,0,0,2,0,0,0,3.75
e3fbe553,Abdulmalik Jabarkhel,2,,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
8ae49076,Sathya Narayanan,5,48.576,35,2,0,25,51,0,0,0,0.0,0,0,0,0,0,6,0,0,1,19.8
7e00711f,Faheem Nazir,14,145.955,605,67,21,113,392,100,0,265,7.872,14,205,3,2,5,1,0,0,1,113.929
443d1fd8,K Fletcher,14,50.0,6,0,0,3,16,149,1,323,6.785,17,293,4,0,0,4,0,0,0,49.143
10ae134c,Jai Sinh,7,43.387,16,0,0,6,39,10,0,23,0.0,5,24,5,0,0,4,0,0,1,28.715
488b7e22,Anoop Orsu,17,79.904,166,13,9,58,137,7,0,53,0.0,1,30,1,0,1,5,0,0,0,20.117
9f3f532a,Azeem Nazir,4,,36,5,0,36,41,0,0,0,0.0,0,0,0,0,0,2,0,0,0,18.5
da21531c,Waqar Khan,5,91.53,35,3,2,20,31,0,0,0,0.0,0,0,0,0,0,2,0,0,0,15.0
60bb8160,RHO Saunders,2,49.34,15,2,0,14,23,0,0,0,0.0,0,0,0,0,0,0,0,0,0,11.5
ae8ee4cc,R Tanna,1,66.67,2,0,0,2,3,0,0,0,0.0,0,0,0,0,0,0,0,0,1,8.0
f7cb7c3a,Abul Farhad,9,,3,0,0,3,6,77,1,192,6.889,14,153,4,0,0,2,0,0,0,54.667
f6e46de7,BS Sandhu,1,40.0,2,0,0,2,5,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2.0
e77c9807,DK Pallekonda,3,62.223,4,0,0,2,9,3,0,28,10.75,2,18,2,0,0,0,0,0,0,25.0
a74bbdad,A Bhadauria,2,131.41,40,6,0,21,31,0,0,0,0.0,0,0,0,0,0,1,0,0,0,37.0
879095b0,SL Clephane,2,16.67,1,0,0,1,6,2,0,30,0.0,0,12,0,0,0,0,0,0,0,-1.5
34cca64a,KM Venkataswamy,1,137.5,55,3,2,55,40,0,0,0,0.0,0,0,0,0,1,0,0,0,0,89.0
917f0c3f,A Trivedi,1,,0,0,0,0,0,2,0,15,15.0,0,6,0,0,0,0,0,0,0,2.0
158e48d6,Osman Khan,1,,0,0,0,0,0,0,0,20,20.0,0,6,0,0,0,1,0,0,0,8.0
1f490b28,AR Puri,30,,27,1,1,13,55,197,1,698,8.763,21,540,3,0,0,7,0,1,0,29.368
c10fd8f9,Aman Desai,26,113.361,362,26,13,64,301,0,0,0,0.0,0,0,0,0,2,13,1,0,1,27.153
a2ec22d2,A Mutreja,10,85.196,141,9,8,77,103,0,0,0,0.0,0,0,0,0,1,6,0,0,1,29.7
98299b67,HGV Vare,13,58.571,58,5,0,18,72,0,0,0,0.0,0,0,0,0,0,6,0,0,4,11.231
a1e80d06,A Shukla,36,0.0,23,1,0,6,41,278,4,901,0.0,28,621,4,0,0,6,0,0,0,32.308
c9d05f1a,Yasim Murtaza,47,123.083,614,49,25,58,514,438,2,985,6.327,52,968,4,0,2,8,0,0,1,65.32
987187b9,Zeeshan Ali,44,132.815,695,63,27,70,495,0,0,0,0.0,0,0,0,0,4,19,7,1,7,34.341
7239b60d,CAH Stevenson,4,,13,0,0,8,19,25,0,101,9.105,4,72,1,0,0,2,0,0,0,40.0
06adaa46,D Siva Kumar,1,53.85,7,1,0,7,13,4,0,11,5.5,0,12,0,0,0,0,0,0,0,15.0
835a58da,NA Karnik,4,,2,0,0,2,14,20,0,142,12.187,1,70,1,0,0,0,0,0,0,8.25
cc62ec8a,Ngawang Thinley,9,0.0,25,2,0,11,36,57,0,164,8.541,12,129,4,0,0,2,0,0,0,49.111
39799e49,T Wangchuk,25,61.685,106,6,3,18,146,199,1,584,8.439,20,443,4,0,0,11,0,3,0,43.0
9c333e40,Namgay Thinley,25,42.912,139,5,2,17,236,225,2,469,5.915,22,472,3,0,0,4,0,2,2,46.878
2d1b6dee,GK Ghalley,20,73.123,188,15,5,28,222,0,0,13,0.0,0,6,0,0,0,10,0,0,0,17.701
04f0d409,S Pradhan,27,0.0,367,41,4,59,406,188,1,494,7.758,23,431,4,0,1,4,0,0,0,52.963
f2957511,K Penjor,1,,0,0,0,0,0,6,0,19,9.5,0,12,0,0,0,1,0,0,0,14.0
26529e00,Manoj Adhikari,9,138.088,34,3,0,9,52,0,0,0,0.0,0,0,0,0,0,3,4,0,2,13.778
62318525,P Thongsa,2,58.335,3,0,0,2,13,0,0,0,0.0,0,0,0,0,0,0,0,0,0,-1.5
9c93c0a3,Y Saranonnakkun,28,67.054,178,13,5,25,204,0,0,0,0.0,0,0,0,0,0,8,0,1,3,12.644
85c56be8,C Chatphaisan,32,0.0,464,46,12,70,424,46,1,70,0.0,5,78,1,0,2,13,0,1,0,33.22
9e3575ce,N Nuntarach,24,55.947,143,8,1,20,205,52,0,168,0.0,7,126,3,0,0,11,0,0,1,21.916
44d623c9,J Pakhiaokajee,5,0.0,30,2,1,22,39,0,0,0,0.0,0,0,0,0,0,1,0,0,0,8.8
f4ccbe6f,K Namchaikul,14,19.0,3,0,0,1,14,79,0,151,0.0,10,161,4,0,0,1,0,1,0,30.571
0c24fb7b,S Yeshi,23,40.332,27,2,0,11,45,196,1,427,6.247,16,432,3,0,0,3,0,0,0,32.913
1fed517a,Tenjin Rabgey,26,62.577,361,30,7,57,460,13,0,10,0.0,1,18,1,0,2,9,0,2,1,25.501
3b2ca392,Shunan Ali,10,61.415,14,0,0,11,27,70,0,173,7.074,10,156,4,0,0,1,0,0,0,38.2
448dab1a,S Loday,15,75.332,119,7,0,22,154,0,0,0,0.0,0,0,0,0,0,2,0,0,1,10.066
71686118,Abdullah Shahid,2,50.96,11,1,0,10,17,0,0,0,0.0,0,0,0,0,0,1,0,0,0,11.5
1f74f675,T Yotharat,3,73.075,10,0,0,6,17,8,0,43,8.667,2,30,1,0,0,1,0,0,1,25.333
e80ed014,P Desungnoen,2,,3,0,0,3,4,11,0,41,8.165,0,30,0,0,0,0,0,0,0,7.0
45df0e72,CJ Bowes,11,96.986,187,27,2,54,155,0,0,0,0.0,0,0,0,0,1,4,0,2,0,35.182
de7d833e,D Madushanka,13,,1,0,0,1,5,106,0,444,10.75,13,264,3,0,0,4,0,0,0,35.846
5426de63,HB Shipley,5,100.0,2,0,0,1,2,19,0,144,11.04,2,78,1,0,0,0,0,0,0,11.4
79f5bc26,BG Lister,12,,1,0,0,1,6,85,0,321,8.424,11,221,3,0,0,6,0,1,0,35.75
e5542f57,JK Masara,1,,0,0,0,0,0,1,0,5,5.0,0,6,0,0,0,0,0,0,0,1.0
489aaf0a,Parvez Hossain Emon,7,73.305,88,7,5,39,89,0,0,0,0.0,0,0,0,0,0,2,0,0,0,24.286
865d671f,Tarun Yadav,3,140.0,14,1,1,8,10,14,0,21,5.94,2,23,2,0,0,0,0,0,0,34.667
ddc2613d,Sachin Ganpat Shinde,1,37.5,6,0,0,6,16,5,0,24,12.0,0,12,0,0,0,0,0,0,0,1.0
65b6943c,L Wood,5,,3,0,0,3,4,38,0,174,10.1,8,108,3,0,0,1,0,0,1,57.0
9caf69a1,WG Jacks,23,134.213,383,40,15,40,277,4,0,41,0.0,1,18,1,0,0,5,0,0,0,33.131
3f659464,OP Stone,1,0.0,0,0,0,0,1,4,0,36,9.0,0,24,0,0,0,0,0,0,0,2.0
a8e54ef4,Aamer Jamal,5,182.173,74,4,6,41,37,32,0,162,11.25,2,84,1,0,0,1,0,0,0,42.8
de3d549a,AM Fernando,6,200.0,11,2,0,10,4,30,0,174,10.65,3,96,1,0,0,1,0,0,0,21.333
b76b2d25,Sachin Kumar,11,74.792,26,3,0,19,32,38,0,210,10.361,7,132,4,0,0,2,0,0,0,25.545
92593de0,J Chaturanga,2,0.0,4,0,0,4,7,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1.0
cc3ebe28,Haroon Shahid,1,233.33,7,0,1,7,3,6,0,31,10.33,0,18,0,0,0,0,0,0,0,17.0
ff13b10c,Mohamed Shafeeq,35,104.2,27,3,0,6,29,345,0,918,7.58,31,729,3,0,0,6,0,1,2,37.97
bdf6f65d,N Thailappan,1,,0,0,0,0,0,1,0,40,13.33,0,18,0,0,0,0,0,0,0,-5.0
ecdd8d60,Yasin Patel,45,,144,7,2,31,176,507,1,982,6.102,53,992,4,0,0,23,0,2,3,57.022
da3b91fd,Imran Khan,27,,6,0,0,2,15,227,2,590,7.676,24,475,4,0,0,7,0,0,1,38.186
a80cc0cc,Shahrukh Quddus,11,,2,0,0,2,5,102,0,345,8.849,12,234,3,0,0,0,0,0,1,42.182
94b8d7dd,A Saud,3,101.85,70,7,4,35,63,0,0,0,0.0,0,0,0,0,0,2,2,0,0,56.0
218c7eab,Basir Ahamad,1,,0,0,0,0,0,10,0,30,7.5,2,24,2,0,0,1,0,0,0,76.0
29b322c7,Ateeq Iqbal,22,,14,1,0,5,13,185,4,332,6.274,17,359,2,0,0,5,0,1,0,37.728
192f2caf,A Bhargava,2,150.0,7,1,0,5,6,8,0,15,7.5,1,12,1,0,0,0,0,0,0,26.0
2a04400b,Sabir Ali,3,,0,0,0,0,0,24,0,70,8.777,3,48,1,0,0,0,0,0,0,35.667
04ed04d2,Ali Zaheer,6,,46,4,0,13,55,0,0,0,0.0,0,0,0,0,0,2,0,0,0,12.333
20d948ae,B Maphosa,7,71.363,30,0,1,18,39,38,0,117,12.82,1,81,1,0,0,2,0,0,0,16.714
fbdc5ab1,P Murungi,34,,231,21,8,31,197,28,0,76,0.0,3,66,2,0,0,14,0,0,1,18.059
d1d8b6a2,S Kollery,2,85.365,31,4,0,29,43,4,0,15,7.5,0,12,0,0,0,0,0,0,0,27.5
30d8136b,AR Ramjani,47,119.548,631,50,25,78,477,535,7,750,4.903,81,969,5,0,4,18,0,1,1,94.873
63d6f031,AP Rajeevan,42,104.782,848,82,16,70,731,0,0,0,0.0,0,0,0,0,5,24,6,3,9,41.095
9238dd92,YM Nkanya,43,,9,0,0,4,32,416,5,779,5.823,53,837,5,0,0,11,0,0,0,51.955
b501b61e,S Biko,2,,0,0,0,0,0,14,0,33,5.0,1,36,1,0,0,0,0,0,0,23.5
c06c25fd,Akhil Anil,23,99.993,222,17,10,52,192,147,0,369,6.595,19,332,3,0,1,6,0,0,0,49.739
87046e99,Gagandeep Singh,2,80.0,4,0,0,3,6,14,0,29,8.5,0,24,0,0,0,0,0,0,0,10.0
c6c7d01b,KM Awala,12,,88,5,1,23,104,0,0,0,0.0,0,0,0,0,0,0,0,0,0,9.0
0d9d3baa,GF Gomes,2,,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,-1.0
8b46fc4f,J Baguma,15,,38,3,0,11,49,168,1,297,6.418,21,295,4,0,0,3,0,0,1,59.534
57022b64,BA Simango,2,0.0,0,0,0,0,4,0,0,0,0.0,0,0,0,0,0,1,0,0,0,2.0
2851a1fc,IS Munir,1,,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
bbab35a3,M Yunusu Issa,34,126.591,203,14,9,33,167,155,0,393,7.368,20,324,3,0,0,14,0,0,3,34.234
2bcbcac3,A Limdawala,14,,103,8,0,32,123,58,0,116,7.262,5,115,2,0,0,5,0,1,0,27.715
f992c8da,Yash Talati,1,,0,0,0,0,0,20,2,8,2.0,3,24,3,0,0,0,0,0,0,145.0
6d9d2de7,AN Aminou,10,92.778,59,1,4,22,53,0,0,0,0.0,0,0,0,0,0,0,0,0,0,8.3
6c18c062,KA Jadhav,1,14.29,2,0,0,2,14,0,0,0,0.0,0,0,0,0,0,1,0,0,0,4.0
d7e51f87,GM Muthui,22,,8,0,0,6,13,208,1,472,7.572,24,390,5,0,0,7,0,0,0,46.183
b3092fc4,L Maphane,1,0.0,0,0,0,0,1,0,0,15,15.0,0,6,0,0,0,0,0,0,0,-2.0
a877819f,G Miller,1,,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
e112732d,L Denny,11,119.627,93,8,1,45,77,110,1,300,7.367,14,245,3,0,0,8,0,0,0,64.818
00863408,MTMMJ Ave,11,109.251,367,33,14,92,298,33,0,98,6.85,6,84,2,0,3,18,2,0,1,93.091
b708c4ad,S Draunivudi,2,,6,1,0,6,4,11,0,52,10.665,0,30,0,0,0,1,0,0,0,12.5
ecd51f8e,T Parima,11,0.0,260,18,16,104,175,5,0,28,8.25,0,14,0,1,1,7,0,0,0,47.545
7eb7b47b,P Cabebula,5,0.0,1,0,0,1,10,47,0,116,6.94,5,99,2,0,0,3,0,0,2,45.4
93c8799e,N Acawei,5,0.0,51,4,2,14,68,0,0,0,0.0,0,0,0,0,0,3,0,0,0,19.8
653a7fa8,PV Vuniwaqa,11,162.747,427,34,33,72,257,20,0,101,0.0,3,66,2,0,2,5,0,1,0,90.545
1f8b4fec,T Vanuarua,5,106.665,12,1,1,8,11,63,0,116,6.916,5,102,2,0,0,5,0,0,0,53.2
26b59073,C Dickson,11,98.355,105,7,2,30,109,102,0,287,7.364,9,246,3,0,0,1,0,0,0,49.455
039cabd9,TS Waqavakatoga,9,,43,2,2,18,38,54,0,168,8.231,5,138,2,0,0,3,0,0,0,33.111
ce7936a5,S Ravoka,5,67.362,24,0,0,13,37,54,0,128,6.4,7,120,3,0,0,3,0,0,2,61.8
a2c03e90,D Teinaki,4,99.257,36,2,3,16,38,0,0,0,0.0,0,0,0,0,0,1,0,0,0,17.5
30a307d3,J Baleicikoibia,5,83.302,61,4,2,31,72,1,0,19,0.0,0,6,0,0,0,3,0,0,0,22.8
1eb2b096,J Batinibulu,4,41.667,8,0,0,6,18,31,0,124,8.135,5,93,4,0,0,1,0,0,0,46.5
7ad1417c,B Vakatini,5,0.0,5,0,0,5,8,0,0,0,0.0,0,0,0,0,0,1,0,0,0,2.6
1c8ada57,T Ritawa,10,75.0,8,1,0,6,10,40,0,134,8.321,9,96,5,0,0,3,0,0,0,32.7
3d29b5fc,M Beitaki,11,95.541,135,10,6,28,132,0,0,0,0.0,0,0,0,0,0,4,3,0,4,28.273
866d3ac8,A Parima,11,127.78,196,17,10,57,151,0,0,0,0.0,0,0,0,0,1,7,0,1,0,37.818
a6755401,DS Maraiwai,5,103.988,71,11,1,23,61,0,0,0,0.0,0,0,0,0,0,4,0,0,0,31.0
a02b9f81,SM Tupou,5,90.346,74,3,4,35,73,51,0,121,6.4,10,114,3,0,0,0,0,0,0,89.0
e8c95491,HB Dickson,8,112.865,259,26,11,112,172,8,0,26,0.0,0,18,0,1,2,2,0,0,0,61.875
6b25ef46,W Wotu,15,,143,5,11,25,136,36,0,114,0.0,4,92,2,0,0,4,0,2,0,30.6
10962078,U Sofi,2,133.33,8,0,1,8,6,2,0,43,16.75,0,18,0,0,0,0,0,0,0,8.0
