,match_id,venue_id,venue_name,venue_lat,venue_long,matches,total_runs,total_wickets,bowled_wickets,caught_wickets,lbw_wickets
291,1269671,61,Melbourne Cricket Ground,-37.819775,144.98349,89,12573,1109,172,721,56
292,1269672,131,Adelaide Oval,-34.915386,138.596039,90,13595,1085,211,719,76
293,1269673,950,Carrara Oval,-28.005657,153.367126,20,2818,269,39,186,19
294,1269674,564,"GMHBA Stadium, South Geelong, Victoria",-38.157318,144.3535,18,2222,225,42,150,19
295,1269675,950,Carrara Oval,-28.005657,153.367126,20,2818,269,39,186,19
296,1269676,131,Adelaide Oval,-34.915386,138.596039,90,13595,1085,211,719,76
297,1269677,1177,"Docklands Stadium, Melbourne",-37.816391,144.94751,69,10067,853,151,556,52
298,1269678,209,"Brisbane Cricket Ground, Woolloongabba, Brisbane",-27.485596,153.038071,71,10608,908,129,636,40
299,1269679,1599,"International Sports Stadium, Coffs Harbour",-30.323004,153.095718,4,607,44,10,30,1
300,1269680,61,Melbourne Cricket Ground,-37.819775,144.98349,89,12573,1109,172,721,56
301,1269681,61,Melbourne Cricket Ground,-37.819775,144.98349,89,12573,1109,172,721,56
302,1269682,564,"GMHBA Stadium, South Geelong, Victoria",-38.157318,144.3535,18,2222,225,42,150,19
303,1269683,209,"Brisbane Cricket Ground, Woolloongabba, Brisbane",-27.485596,153.038071,71,10608,908,129,636,40
304,1269684,1177,"Docklands Stadium, Melbourne",-37.816391,144.94751,69,10067,853,151,556,52
305,1269685,1177,"Docklands Stadium, Melbourne",-37.816391,144.94751,69,10067,853,151,556,52
306,1269686,131,Adelaide Oval,-34.915386,138.596039,90,13595,1085,211,719,76
307,1269687,132,Sydney Cricket Ground,-33.891434,151.223465,83,11551,1025,179,667,60
308,1269688,61,Melbourne Cricket Ground,-37.819775,144.98349,89,12573,1109,172,721,56
309,1269689,131,Adelaide Oval,-34.915386,138.596039,90,13595,1085,211,719,76
310,1269690,1177,"Docklands Stadium, Melbourne",-37.816391,144.94751,69,10067,853,151,556,52
311,1269691,1177,"Docklands Stadium, Melbourne",-37.816391,144.94751,69,10067,853,151,556,52
312,1269692,209,"Brisbane Cricket Ground, Woolloongabba, Brisbane",-27.485596,153.038071,71,10608,908,129,636,40
313,1269693,61,Melbourne Cricket Ground,-37.819775,144.98349,89,12573,1109,172,721,56
314,1269694,61,Melbourne Cricket Ground,-37.819775,144.98349,89,12573,1109,172,721,56
315,1269695,1177,"Docklands Stadium, Melbourne",-37.816391,144.94751,69,10067,853,151,556,52
316,1269696,61,Melbourne Cricket Ground,-37.819775,144.98349,89,12573,1109,172,721,56
317,1269697,132,Sydney Cricket Ground,-33.891434,151.223465,83,11551,1025,179,667,60
318,1269698,1177,"Docklands Stadium, Melbourne",-37.816391,144.94751,69,10067,853,151,556,52
319,1324624,757,"Manuka Oval, Canberra",-35.317909,149.134583,32,4620,379,79,242,26
320,1324625,131,Adelaide Oval,-34.915386,138.596039,90,13595,1085,211,719,76
321,1324626,1066,"Cazaly's Stadium, Cairns",-16.935534,145.749069,1,148,13,2,10,0
322,1324627,61,Melbourne Cricket Ground,-37.819775,144.98349,89,12573,1109,172,721,56
323,1324628,2967,Sydney Showground Stadium,-33.843254,151.06749,37,4826,441,80,285,34
324,1324629,3404,Perth Stadium,-31.9457271,115.8699183,48,7033,611,85,429,28
325,1324630,1177,"Docklands Stadium, Melbourne",-37.816391,144.94751,69,10067,853,151,556,52
326,1324631,3009,"University of Tasmania Stadium, Launceston",-41.4259627,147.1388579,11,1383,139,19,96,14
327,1324632,131,Adelaide Oval,-34.915386,138.596039,90,13595,1085,211,719,76
328,1324633,564,"GMHBA Stadium, South Geelong, Victoria",-38.157318,144.3535,18,2222,225,42,150,19
329,1324634,132,Sydney Cricket Ground,-33.891434,151.223465,83,11551,1025,179,667,60
330,1324635,417,"Junction Oval, Melbourne",-37.855984,144.980164,2,338,33,5,23,2
331,1324636,209,"Brisbane Cricket Ground, Woolloongabba, Brisbane",-27.485596,153.038071,71,10608,908,129,636,40
332,1324637,905,"Bellerive Oval, Hobart",-42.877167,147.373779,79,11709,974,167,662,56
333,1324638,132,Sydney Cricket Ground,-33.891434,151.223465,83,11551,1025,179,667,60
334,1324639,3404,Perth Stadium,-31.9457271,115.8699183,48,7033,611,85,429,28
335,1324640,2967,Sydney Showground Stadium,-33.843254,151.06749,37,4826,441,80,285,34
336,1324641,132,Sydney Cricket Ground,-33.891434,151.223465,83,11551,1025,179,667,60
337,1324642,950,Carrara Oval,-28.005657,153.367126,20,2818,269,39,186,19
338,1324643,3404,Perth Stadium,-31.9457271,115.8699183,48,7033,611,85,429,28
339,1324644,564,"GMHBA Stadium, South Geelong, Victoria",-38.157318,144.3535,18,2222,225,42,150,19
340,1324645,938,"Lavington Sports Oval, Albury",-36.034893,146.912201,2,344,31,8,19,0
341,1324646,131,Adelaide Oval,-34.915386,138.596039,90,13595,1085,211,719,76
342,1324647,1177,"Docklands Stadium, Melbourne",-37.816391,144.94751,69,10067,853,151,556,52
343,1324648,209,"Brisbane Cricket Ground, Woolloongabba, Brisbane",-27.485596,153.038071,71,10608,908,129,636,40
344,1324649,905,"Bellerive Oval, Hobart",-42.877167,147.373779,79,11709,974,167,662,56
345,1324650,61,Melbourne Cricket Ground,-37.819775,144.98349,89,12573,1109,172,721,56
346,1324651,952,"North Sydney Oval, Sydney",-33.831888,151.2093253,1,69,6,2,4,0
347,1324652,3404,Perth Stadium,-31.9457271,115.8699183,48,7033,611,85,429,28
348,1324653,131,Adelaide Oval,-34.915386,138.596039,90,13595,1085,211,719,76
349,1324654,61,Melbourne Cricket Ground,-37.819775,144.98349,89,12573,1109,172,721,56
350,1324655,1177,"Docklands Stadium, Melbourne",-37.816391,144.94751,69,10067,853,151,556,52
351,1324656,3404,Perth Stadium,-31.9457271,115.8699183,48,7033,611,85,429,28
352,1324657,2967,Sydney Showground Stadium,-33.843254,151.06749,37,4826,441,80,285,34
353,1324658,905,"Bellerive Oval, Hobart",-42.877167,147.373779,79,11709,974,167,662,56
354,1324659,131,Adelaide Oval,-34.915386,138.596039,90,13595,1085,211,719,76
355,1324660,209,"Brisbane Cricket Ground, Woolloongabba, Brisbane",-27.485596,153.038071,71,10608,908,129,636,40
356,1324661,61,Melbourne Cricket Ground,-37.819775,144.98349,89,12573,1109,172,721,56
357,1324662,2967,Sydney Showground Stadium,-33.843254,151.06749,37,4826,441,80,285,34
358,1324663,131,Adelaide Oval,-34.915386,138.596039,90,13595,1085,211,719,76
359,1324664,1177,"Docklands Stadium, Melbourne",-37.816391,144.94751,69,10067,853,151,556,52
360,1324665,905,"Bellerive Oval, Hobart",-42.877167,147.373779,79,11709,974,167,662,56
361,1324666,132,Sydney Cricket Ground,-33.891434,151.223465,83,11551,1025,179,667,60
362,1324667,61,Melbourne Cricket Ground,-37.819775,144.98349,89,12573,1109,172,721,56
363,1324668,1599,"International Sports Stadium, Coffs Harbour",-30.323004,153.095718,4,607,44,10,30,1
364,1324669,3404,Perth Stadium,-31.9457271,115.8699183,48,7033,611,85,429,28
365,1324670,757,"Manuka Oval, Canberra",-35.317909,149.134583,32,4620,379,79,242,26
366,1324671,131,Adelaide Oval,-34.915386,138.596039,90,13595,1085,211,719,76
367,1324672,209,"Brisbane Cricket Ground, Woolloongabba, Brisbane",-27.485596,153.038071,71,10608,908,129,636,40
368,1324673,132,Sydney Cricket Ground,-33.891434,151.223465,83,11551,1025,179,667,60
369,1324674,209,"Brisbane Cricket Ground, Woolloongabba, Brisbane",-27.485596,153.038071,71,10608,908,129,636,40
370,1324675,3404,Perth Stadium,-31.9457271,115.8699183,48,7033,611,85,429,28
371,1324676,905,"Bellerive Oval, Hobart",-42.877167,147.373779,79,11709,974,167,662,56
372,1324677,1177,"Docklands Stadium, Melbourne",-37.816391,144.94751,69,10067,853,151,556,52
373,1324678,3009,"University of Tasmania Stadium, Launceston",-41.4259627,147.1388579,11,1383,139,19,96,14
374,1324679,61,Melbourne Cricket Ground,-37.819775,144.98349,89,12573,1109,172,721,56
375,1324680,2967,Sydney Showground Stadium,-33.843254,151.06749,37,4826,441,80,285,34
376,1324681,3404,Perth Stadium,-31.9457271,115.8699183,48,7033,611,85,429,28
377,1324682,1177,"Docklands Stadium, Melbourne",-37.816391,144.94751,69,10067,853,151,556,52
378,1324683,132,Sydney Cricket Ground,-33.891434,151.223465,83,11551,1025,179,667,60
379,1324684,3404,Perth Stadium,-31.9457271,115.8699183,48,7033,611,85,429,28
380,1386094,209,"Brisbane Cricket Ground, Woolloongabba, Brisbane",-27.485596,153.038071,71,10608,908,129,636,40
381,1386095,132,Sydney Cricket Ground,-33.891434,151.223465,83,11551,1025,179,667,60
382,1386097,564,"GMHBA Stadium, South Geelong, Victoria",-38.157318,144.3535,18,2222,225,42,150,19
383,1386098,3009,"University of Tasmania Stadium, Launceston",-41.4259627,147.1388579,11,1383,139,19,96,14
384,1386099,757,"Manuka Oval, Canberra",-35.317909,149.134583,32,4620,379,79,242,26
385,1386100,61,Melbourne Cricket Ground,-37.819775,144.98349,89,12573,1109,172,721,56
386,1386101,131,Adelaide Oval,-34.915386,138.596039,90,13595,1085,211,719,76
387,1386102,3404,Perth Stadium,-31.9457271,115.8699183,48,7033,611,85,429,28
388,1386103,1177,"Docklands Stadium, Melbourne",-37.816391,144.94751,69,10067,853,151,556,52
389,1386104,132,Sydney Cricket Ground,-33.891434,151.223465,83,11551,1025,179,667,60
390,1386105,938,"Lavington Sports Oval, Albury",-36.034893,146.912201,2,344,31,8,19,0
391,1386106,905,"Bellerive Oval, Hobart",-42.877167,147.373779,79,11709,974,167,662,56
392,1386107,132,Sydney Cricket Ground,-33.891434,151.223465,83,11551,1025,179,667,60
393,1386108,3404,Perth Stadium,-31.9457271,115.8699183,48,7033,611,85,429,28
394,1386109,209,"Brisbane Cricket Ground, Woolloongabba, Brisbane",-27.485596,153.038071,71,10608,908,129,636,40
395,1386110,905,"Bellerive Oval, Hobart",-42.877167,147.373779,79,11709,974,167,662,56
396,1386111,1177,"Docklands Stadium, Melbourne",-37.816391,144.94751,69,10067,853,151,556,52
397,1386112,2967,Sydney Showground Stadium,-33.843254,151.06749,37,4826,441,80,285,34
398,1386113,131,Adelaide Oval,-34.915386,138.596039,90,13595,1085,211,719,76
399,1386114,905,"Bellerive Oval, Hobart",-42.877167,147.373779,79,11709,974,167,662,56
400,1386116,61,Melbourne Cricket Ground,-37.819775,144.98349,89,12573,1109,172,721,56
401,1386117,1599,"International Sports Stadium, Coffs Harbour",-30.323004,153.095718,4,607,44,10,30,1
402,1386118,3404,Perth Stadium,-31.9457271,115.8699183,48,7033,611,85,429,28
403,1386119,1177,"Docklands Stadium, Melbourne",-37.816391,144.94751,69,10067,853,151,556,52
404,1386120,131,Adelaide Oval,-34.915386,138.596039,90,13595,1085,211,719,76
405,1386121,61,Melbourne Cricket Ground,-37.819775,144.98349,89,12573,1109,172,721,56
406,1386122,209,"Brisbane Cricket Ground, Woolloongabba, Brisbane",-27.485596,153.038071,71,10608,908,129,636,40
407,1386123,2967,Sydney Showground Stadium,-33.843254,151.06749,37,4826,441,80,285,34
408,1386124,131,Adelaide Oval,-34.915386,138.596039,90,13595,1085,211,719,76
409,1386125,209,"Brisbane Cricket Ground, Woolloongabba, Brisbane",-27.485596,153.038071,71,10608,908,129,636,40
410,1386126,905,"Bellerive Oval, Hobart",-42.877167,147.373779,79,11709,974,167,662,56
411,1386127,132,Sydney Cricket Ground,-33.891434,151.223465,83,11551,1025,179,667,60
412,1386128,3404,Perth Stadium,-31.9457271,115.8699183,48,7033,611,85,429,28
413,1386129,1177,"Docklands Stadium, Melbourne",-37.816391,144.94751,69,10067,853,151,556,52
414,1386130,757,"Manuka Oval, Canberra",-35.317909,149.134583,32,4620,379,79,242,26
415,1386131,61,Melbourne Cricket Ground,-37.819775,144.98349,89,12573,1109,172,721,56
416,1386132,3404,Perth Stadium,-31.9457271,115.8699183,48,7033,611,85,429,28
417,1386134,950,Carrara Oval,-28.005657,153.367126,20,2818,269,39,186,19
418,1386135,3404,Perth Stadium,-31.9457271,115.8699183,48,7033,611,85,429,28
419,1386136,950,Carrara Oval,-28.005657,153.367126,20,2818,269,39,186,19
420,1386137,132,Sydney Cricket Ground,-33.891434,151.223465,83,11551,1025,179,667,60
421,1443057,3404,Perth Stadium,-31.9457271,115.8699183,48,7033,611,85,429,28
422,1443058,132,Sydney Cricket Ground,-33.891434,151.223465,83,11551,1025,179,667,60
423,1443059,757,"Manuka Oval, Canberra",-35.317909,149.134583,32,4620,379,79,242,26
424,1443060,61,Melbourne Cricket Ground,-37.819775,144.98349,89,12573,1109,172,721,56
425,1443061,564,"GMHBA Stadium, South Geelong, Victoria",-38.157318,144.3535,18,2222,225,42,150,19
426,1443062,131,Adelaide Oval,-34.915386,138.596039,90,13595,1085,211,719,76
427,1443063,905,"Bellerive Oval, Hobart",-42.877167,147.373779,79,11709,974,167,662,56
428,1443064,2967,Sydney Showground Stadium,-33.843254,151.06749,37,4826,441,80,285,34
429,1443065,209,"Brisbane Cricket Ground, Woolloongabba, Brisbane",-27.485596,153.038071,71,10608,908,129,636,40
430,1443066,1177,"Docklands Stadium, Melbourne",-37.816391,144.94751,69,10067,853,151,556,52
431,1443067,132,Sydney Cricket Ground,-33.891434,151.223465,83,11551,1025,179,667,60
432,1443068,3404,Perth Stadium,-31.9457271,115.8699183,48,7033,611,85,429,28
433,1443069,131,Adelaide Oval,-34.915386,138.596039,90,13595,1085,211,719,76
434,1443070,757,"Manuka Oval, Canberra",-35.317909,149.134583,32,4620,379,79,242,26
435,1443071,209,"Brisbane Cricket Ground, Woolloongabba, Brisbane",-27.485596,153.038071,71,10608,908,129,636,40
436,1443072,2967,Sydney Showground Stadium,-33.843254,151.06749,37,4826,441,80,285,34
437,1443073,131,Adelaide Oval,-34.915386,138.596039,90,13595,1085,211,719,76
438,1443074,905,"Bellerive Oval, Hobart",-42.877167,147.373779,79,11709,974,167,662,56
439,1443075,209,"Brisbane Cricket Ground, Woolloongabba, Brisbane",-27.485596,153.038071,71,10608,908,129,636,40
440,1443076,1177,"Docklands Stadium, Melbourne",-37.816391,144.94751,69,10067,853,151,556,52
441,1443078,3404,Perth Stadium,-31.9457271,115.8699183,48,7033,611,85,429,28
442,1443079,61,Melbourne Cricket Ground,-37.819775,144.98349,89,12573,1109,172,721,56
443,1443080,905,"Bellerive Oval, Hobart",-42.877167,147.373779,79,11709,974,167,662,56
444,1443081,209,"Brisbane Cricket Ground, Woolloongabba, Brisbane",-27.485596,153.038071,71,10608,908,129,636,40
445,1443082,3404,Perth Stadium,-31.9457271,115.8699183,48,7033,611,85,429,28
446,1443084,61,Melbourne Cricket Ground,-37.819775,144.98349,89,12573,1109,172,721,56
447,1443085,905,"Bellerive Oval, Hobart",-42.877167,147.373779,79,11709,974,167,662,56
448,1443086,132,Sydney Cricket Ground,-33.891434,151.223465,83,11551,1025,179,667,60
449,1443087,131,Adelaide Oval,-34.915386,138.596039,90,13595,1085,211,719,76
450,1443088,1177,"Docklands Stadium, Melbourne",-37.816391,144.94751,69,10067,853,151,556,52
451,1443089,2967,Sydney Showground Stadium,-33.843254,151.06749,37,4826,441,80,285,34
452,1443090,905,"Bellerive Oval, Hobart",-42.877167,147.373779,79,11709,974,167,662,56
453,1443091,131,Adelaide Oval,-34.915386,138.596039,90,13595,1085,211,719,76
454,1443092,209,"Brisbane Cricket Ground, Woolloongabba, Brisbane",-27.485596,153.038071,71,10608,908,129,636,40
455,1443093,132,Sydney Cricket Ground,-33.891434,151.223465,83,11551,1025,179,667,60
456,1443094,1177,"Docklands Stadium, Melbourne",-37.816391,144.94751,69,10067,853,151,556,52
457,1443095,3404,Perth Stadium,-31.9457271,115.8699183,48,7033,611,85,429,28
458,1443096,61,Melbourne Cricket Ground,-37.819775,144.98349,89,12573,1109,172,721,56
459,1443097,905,"Bellerive Oval, Hobart",-42.877167,147.373779,79,11709,974,167,662,56
460,1443098,2967,Sydney Showground Stadium,-33.843254,151.06749,37,4826,441,80,285,34
461,1443099,132,Sydney Cricket Ground,-33.891434,151.223465,83,11551,1025,179,667,60
462,1443100,905,"Bellerive Oval, Hobart",-42.877167,147.373779,79,11709,974,167,662,56
463,524915,132,Sydney Cricket Ground,-33.891434,151.223465,83,11551,1025,179,667,60
464,524916,61,Melbourne Cricket Ground,-37.819775,144.98349,89,12573,1109,172,721,56
465,524917,131,Adelaide Oval,-34.915386,138.596039,90,13595,1085,211,719,76
466,524918,213,"Western Australia Cricket Association Ground, Perth",-31.959843,115.879799,36,5046,421,60,284,18
467,524919,209,"Brisbane Cricket Ground, Woolloongabba, Brisbane",-27.485596,153.038071,71,10608,908,129,636,40
468,524920,905,"Bellerive Oval, Hobart",-42.877167,147.373779,79,11709,974,167,662,56
469,524921,1177,"Docklands Stadium, Melbourne",-37.816391,144.94751,69,10067,853,151,556,52
470,524922,1803,"Stadium Australia, Sydney",-33.84697,151.0634,17,2286,214,43,132,7
471,524923,132,Sydney Cricket Ground,-33.891434,151.223465,83,11551,1025,179,667,60
472,524924,131,Adelaide Oval,-34.915386,138.596039,90,13595,1085,211,719,76
473,524925,213,"Western Australia Cricket Association Ground, Perth",-31.959843,115.879799,36,5046,421,60,284,18
474,524926,1803,"Stadium Australia, Sydney",-33.84697,151.0634,17,2286,214,43,132,7
475,524927,905,"Bellerive Oval, Hobart",-42.877167,147.373779,79,11709,974,167,662,56
476,524928,1177,"Docklands Stadium, Melbourne",-37.816391,144.94751,69,10067,853,151,556,52
477,524930,61,Melbourne Cricket Ground,-37.819775,144.98349,89,12573,1109,172,721,56
478,524933,1803,"Stadium Australia, Sydney",-33.84697,151.0634,17,2286,214,43,132,7
479,524934,213,"Western Australia Cricket Association Ground, Perth",-31.959843,115.879799,36,5046,421,60,284,18
480,524935,905,"Bellerive Oval, Hobart",-42.877167,147.373779,79,11709,974,167,662,56
481,524936,131,Adelaide Oval,-34.915386,138.596039,90,13595,1085,211,719,76
482,524938,1177,"Docklands Stadium, Melbourne",-37.816391,144.94751,69,10067,853,151,556,52
483,524939,209,"Brisbane Cricket Ground, Woolloongabba, Brisbane",-27.485596,153.038071,71,10608,908,129,636,40
484,524940,905,"Bellerive Oval, Hobart",-42.877167,147.373779,79,11709,974,167,662,56
485,524941,132,Sydney Cricket Ground,-33.891434,151.223465,83,11551,1025,179,667,60
486,524942,61,Melbourne Cricket Ground,-37.819775,144.98349,89,12573,1109,172,721,56
487,524943,213,"Western Australia Cricket Association Ground, Perth",-31.959843,115.879799,36,5046,421,60,284,18
488,524944,905,"Bellerive Oval, Hobart",-42.877167,147.373779,79,11709,974,167,662,56
489,524945,213,"Western Australia Cricket Association Ground, Perth",-31.959843,115.879799,36,5046,421,60,284,18
490,571232,1177,"Docklands Stadium, Melbourne",-37.816391,144.94751,69,10067,853,151,556,52
491,571233,132,Sydney Cricket Ground,-33.891434,151.223465,83,11551,1025,179,667,60
492,571234,209,"Brisbane Cricket Ground, Woolloongabba, Brisbane",-27.485596,153.038071,71,10608,908,129,636,40
493,571235,213,"Western Australia Cricket Association Ground, Perth",-31.959843,115.879799,36,5046,421,60,284,18
494,571236,213,"Western Australia Cricket Association Ground, Perth",-31.959843,115.879799,36,5046,421,60,284,18
495,571237,131,Adelaide Oval,-34.915386,138.596039,90,13595,1085,211,719,76
496,571238,1803,"Stadium Australia, Sydney",-33.84697,151.0634,17,2286,214,43,132,7
497,571239,61,Melbourne Cricket Ground,-37.819775,144.98349,89,12573,1109,172,721,56
498,571240,132,Sydney Cricket Ground,-33.891434,151.223465,83,11551,1025,179,667,60
499,571241,209,"Brisbane Cricket Ground, Woolloongabba, Brisbane",-27.485596,153.038071,71,10608,908,129,636,40
500,571242,1177,"Docklands Stadium, Melbourne",-37.816391,144.94751,69,10067,853,151,556,52
501,571243,1803,"Stadium Australia, Sydney",-33.84697,151.0634,17,2286,214,43,132,7
502,571245,1177,"Docklands Stadium, Melbourne",-37.816391,144.94751,69,10067,853,151,556,52
503,571247,131,Adelaide Oval,-34.915386,138.596039,90,13595,1085,211,719,76
504,571248,132,Sydney Cricket Ground,-33.891434,151.223465,83,11551,1025,179,667,60
505,571249,131,Adelaide Oval,-34.915386,138.596039,90,13595,1085,211,719,76
506,571250,1803,"Stadium Australia, Sydney",-33.84697,151.0634,17,2286,214,43,132,7
507,571251,213,"Western Australia Cricket Association Ground, Perth",-31.959843,115.879799,36,5046,421,60,284,18
508,571252,1803,"Stadium Australia, Sydney",-33.84697,151.0634,17,2286,214,43,132,7
509,571254,1177,"Docklands Stadium, Melbourne",-37.816391,144.94751,69,10067,853,151,556,52
