season,match_id,match_name,home_team,away_team,batting_team,bowling_team,venue,bowling_innings,fullName,overs,total_balls,dots,maidens,conceded,foursConceded,sixesConceded,wickets,economyRate,wides,noballs,LBW,Hitwicket,CaughtBowled,Bowled,Overs_Bowled,Bowling_FP
2023,1359484,LSG v SRH,LSG,SRH,LSG,SRH,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2,Bhuvneshwar Kumar,2.0,12,7,0,19,1,1,1,9.5,1,0,0,0,1,0,"[1, 6]",33
2023,1359484,LSG v SRH,LSG,SRH,LSG,SRH,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2,Washington Sundar,1.0,6,1,0,11,2,0,0,11.0,0,0,0,0,0,0,[2],0
2023,1359484,LSG v SRH,LSG,SRH,LSG,SRH,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2,Fazalhaq Farooqi,3.0,18,12,0,13,2,0,1,4.33,1,0,0,0,0,0,"[3, 5, 14]",31
2023,1359484,LSG v SRH,LSG,SRH,LSG,SRH,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2,Aiden Markram,2.0,12,5,0,14,2,0,0,7.0,0,0,0,0,0,0,"[4, 8]",2
2023,1359484,LSG v SRH,LSG,SRH,LSG,SRH,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2,Adil Rashid,3.0,18,8,0,23,2,1,2,7.66,0,0,2,0,0,0,"[7, 9, 15]",66
2023,1359484,LSG v SRH,LSG,SRH,LSG,SRH,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2,T Natarajan,3.0,18,7,0,23,1,1,0,7.66,1,0,0,0,0,0,"[10, 12, 16]",0
2023,1359484,LSG v SRH,LSG,SRH,LSG,SRH,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2,Umran Malik,2.0,12,7,0,22,3,0,1,11.0,2,0,0,0,0,0,"[11, 13]",23
2023,1359485,RR v DC,RR,DC,RR,DC,"Barsapara Cricket Stadium, Guwahati",1,Khaleel Ahmed,2.0,12,3,0,31,6,0,0,15.5,2,0,0,0,0,0,"[1, 4]",-6
2023,1359485,RR v DC,RR,DC,RR,DC,"Barsapara Cricket Stadium, Guwahati",1,Anrich Nortje,4.0,24,10,0,44,6,2,0,11.0,0,0,0,0,0,0,"[2, 6, 18, 20]",-2
2023,1359485,RR v DC,RR,DC,RR,DC,"Barsapara Cricket Stadium, Guwahati",1,Mukesh Kumar,4.0,24,8,0,36,3,2,2,9.0,0,0,0,0,2,0,"[3, 9, 16, 19]",66
2023,1359485,RR v DC,RR,DC,RR,DC,"Barsapara Cricket Stadium, Guwahati",1,Axar Patel,4.0,24,6,0,38,5,1,0,9.5,0,0,0,0,0,0,"[5, 7, 11, 13]",0
2023,1359485,RR v DC,RR,DC,RR,DC,"Barsapara Cricket Stadium, Guwahati",1,Kuldeep Yadav,4.0,24,8,0,31,2,1,1,7.75,0,0,0,0,0,0,"[8, 10, 12, 15]",25
2023,1359485,RR v DC,RR,DC,RR,DC,"Barsapara Cricket Stadium, Guwahati",1,Rovman Powell,2.0,12,4,0,18,1,1,1,9.0,1,1,0,0,0,1,"[14, 17]",33
2023,1359485,RR v DC,RR,DC,DC,RR,"Barsapara Cricket Stadium, Guwahati",2,Trent Boult,4.0,24,11,1,29,5,0,3,7.25,0,0,1,0,0,1,"[1, 3, 9, 13]",107
2023,1359485,RR v DC,RR,DC,DC,RR,"Barsapara Cricket Stadium, Guwahati",2,Sandeep Sharma,4.0,24,11,0,20,2,0,1,5.0,1,0,0,0,0,1,"[2, 8, 14, 20]",37
2023,1359485,RR v DC,RR,DC,DC,RR,"Barsapara Cricket Stadium, Guwahati",2,Ravichandran Ashwin,4.0,24,10,0,25,2,0,2,6.25,3,0,0,0,0,0,"[4, 6, 10, 16]",52
2023,1359485,RR v DC,RR,DC,DC,RR,"Barsapara Cricket Stadium, Guwahati",2,Jason Holder,3.0,18,4,0,28,4,0,0,9.33,1,0,0,0,0,0,"[5, 12, 18]",0
2023,1359485,RR v DC,RR,DC,DC,RR,"Barsapara Cricket Stadium, Guwahati",2,Yuzvendra Chahal,4.0,24,8,0,27,2,0,3,6.75,2,0,1,0,0,0,"[7, 11, 15, 19]",89
2023,1359485,RR v DC,RR,DC,DC,RR,"Barsapara Cricket Stadium, Guwahati",2,Murugan Ashwin,1.0,6,0,0,11,0,0,0,11.0,0,1,0,0,0,0,[17],0
2023,1359486,MI v CSK,MI,CSK,MI,CSK,"Wankhede Stadium, Mumbai",1,Deepak Chahar,1.0,6,2,0,10,2,0,0,10.0,0,0,0,0,0,0,[1],0
2023,1359486,MI v CSK,MI,CSK,MI,CSK,"Wankhede Stadium, Mumbai",1,Tushar Deshpande,3.0,18,9,0,31,2,3,2,10.33,1,0,0,0,0,1,"[2, 4, 17]",56
2023,1359486,MI v CSK,MI,CSK,MI,CSK,"Wankhede Stadium, Mumbai",1,Sisanda Magala,4.0,24,4,0,37,5,0,1,9.25,0,0,0,0,0,0,"[3, 6, 16, 19]",25
2023,1359486,MI v CSK,MI,CSK,MI,CSK,"Wankhede Stadium, Mumbai",1,Mitchell Santner,4.0,24,6,0,28,3,0,2,7.0,0,0,1,0,0,0,"[5, 8, 10, 15]",60
2023,1359486,MI v CSK,MI,CSK,MI,CSK,"Wankhede Stadium, Mumbai",1,Ravindra Jadeja,4.0,24,9,0,20,0,1,3,5.0,0,0,1,0,1,0,"[7, 9, 11, 13]",99
2023,1359486,MI v CSK,MI,CSK,MI,CSK,"Wankhede Stadium, Mumbai",1,Dwaine Pretorius,4.0,24,9,0,28,3,0,0,7.0,4,0,0,0,0,0,"[12, 14, 18, 20]",2
2023,1359486,MI v CSK,MI,CSK,CSK,MI,"Wankhede Stadium, Mumbai",2,Jason Behrendorff,3.0,18,9,0,24,2,1,1,8.0,1,0,0,0,0,1,"[1, 3, 18]",33
2023,1359486,MI v CSK,MI,CSK,CSK,MI,"Wankhede Stadium, Mumbai",2,Arshad Khan,2.1,13,2,0,35,5,1,0,16.15,3,0,0,0,0,0,"[2, 4, 19]",-6
2023,1359486,MI v CSK,MI,CSK,CSK,MI,"Wankhede Stadium, Mumbai",2,Cameron Green,3.0,18,6,0,20,0,1,0,6.66,1,0,0,0,0,0,"[5, 9, 11]",2
2023,1359486,MI v CSK,MI,CSK,CSK,MI,"Wankhede Stadium, Mumbai",2,Piyush Chawla,4.0,24,8,0,33,5,0,1,8.25,0,0,0,0,0,0,"[6, 8, 10, 16]",25
2023,1359486,MI v CSK,MI,CSK,CSK,MI,"Wankhede Stadium, Mumbai",2,Kumar Kartikeya,4.0,24,6,0,24,0,1,1,6.0,0,0,0,0,0,1,"[7, 13, 15, 17]",35
2023,1359486,MI v CSK,MI,CSK,CSK,MI,"Wankhede Stadium, Mumbai",2,Hrithik Shokeen,2.0,12,4,0,19,2,1,0,9.5,0,0,0,0,0,0,"[12, 14]",0
2023,1359487,GT v KKR,GT,KKR,GT,KKR,"Narendra Modi Stadium, Motera, Ahmedabad",1,Umesh Yadav,3.0,18,7,0,24,4,0,0,8.0,1,0,0,0,0,0,"[1, 3, 13]",0
2023,1359487,GT v KKR,GT,KKR,GT,KKR,"Narendra Modi Stadium, Motera, Ahmedabad",1,Shardul Thakur,3.0,18,4,0,40,3,3,0,13.33,1,0,0,0,0,0,"[2, 15, 20]",-6
2023,1359487,GT v KKR,GT,KKR,GT,KKR,"Narendra Modi Stadium, Motera, Ahmedabad",1,Lockie Ferguson,4.0,24,8,0,40,3,2,0,10.0,1,1,0,0,0,0,"[4, 11, 17, 19]",-2
2023,1359487,GT v KKR,GT,KKR,GT,KKR,"Narendra Modi Stadium, Motera, Ahmedabad",1,Sunil Narine,4.0,24,8,0,33,3,1,3,8.25,1,0,0,0,0,0,"[5, 7, 12, 18]",79
2023,1359487,GT v KKR,GT,KKR,GT,KKR,"Narendra Modi Stadium, Motera, Ahmedabad",1,Varun Chakravarthy,2.0,12,1,0,27,2,1,0,13.5,1,0,0,0,0,0,"[6, 9]",-6
2023,1359487,GT v KKR,GT,KKR,GT,KKR,"Narendra Modi Stadium, Motera, Ahmedabad",1,Suyash Sharma,4.0,24,6,0,35,3,0,1,8.75,1,0,0,0,0,1,"[8, 10, 14, 16]",33
2023,1359487,GT v KKR,GT,KKR,KKR,GT,"Narendra Modi Stadium, Motera, Ahmedabad",2,Mohammed Shami,4.0,24,10,0,28,2,1,1,7.0,0,0,0,0,0,0,"[1, 3, 5, 18]",27
2023,1359487,GT v KKR,GT,KKR,KKR,GT,"Narendra Modi Stadium, Motera, Ahmedabad",2,Josh Little,4.0,24,9,0,45,4,3,1,11.25,3,0,0,0,0,0,"[2, 4, 15, 19]",21
2023,1359487,GT v KKR,GT,KKR,KKR,GT,"Narendra Modi Stadium, Motera, Ahmedabad",2,Alzarri Joseph,4.0,24,14,0,27,2,2,2,6.75,0,0,0,0,0,0,"[6, 8, 14, 16]",52
2023,1359487,GT v KKR,GT,KKR,KKR,GT,"Narendra Modi Stadium, Motera, Ahmedabad",2,Yash Dayal,4.0,24,4,0,69,3,8,0,17.25,0,0,0,0,0,0,"[7, 10, 12, 20]",-6
2023,1359487,GT v KKR,GT,KKR,KKR,GT,"Narendra Modi Stadium, Motera, Ahmedabad",2,Rashid Khan,4.0,24,6,0,37,4,1,3,9.25,0,0,1,0,0,0,"[9, 11, 13, 17]",87
2023,1359488,SRH v PBKS,SRH,PBKS,PBKS,SRH,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Bhuvneshwar Kumar,4.0,24,13,0,33,6,0,1,8.25,3,0,1,0,0,0,"[1, 3, 17, 19]",33
2023,1359488,SRH v PBKS,SRH,PBKS,PBKS,SRH,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Marco Jansen,3.0,18,14,1,16,2,1,2,5.33,1,0,1,0,0,0,"[2, 4, 6]",74
2023,1359488,SRH v PBKS,SRH,PBKS,PBKS,SRH,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,T Natarajan,4.0,24,10,0,40,3,3,0,10.0,0,0,0,0,0,0,"[5, 8, 16, 20]",-2
2023,1359488,SRH v PBKS,SRH,PBKS,PBKS,SRH,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Washington Sundar,1.0,6,3,0,6,1,0,0,6.0,0,0,0,0,0,0,[7],0
2023,1359488,SRH v PBKS,SRH,PBKS,PBKS,SRH,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Mayank Markande,4.0,24,15,0,15,2,0,4,3.75,0,0,2,0,0,1,"[9, 11, 13, 15]",138
2023,1359488,SRH v PBKS,SRH,PBKS,PBKS,SRH,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Umran Malik,4.0,24,14,0,32,3,2,2,8.0,1,0,0,0,0,1,"[10, 12, 14, 18]",58
2023,1359488,SRH v PBKS,SRH,PBKS,SRH,PBKS,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,Sam Curran,3.0,18,8,0,14,1,0,0,4.66,0,0,0,0,0,0,"[1, 6, 16]",6
2023,1359488,SRH v PBKS,SRH,PBKS,SRH,PBKS,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,Arshdeep Singh,3.0,18,10,0,20,4,0,1,6.66,0,0,0,0,0,1,"[2, 4, 14]",35
2023,1359488,SRH v PBKS,SRH,PBKS,SRH,PBKS,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,Harpreet Brar,3.1,19,8,0,26,5,0,0,8.21,0,0,0,0,0,0,"[3, 8, 10, 18]",0
2023,1359488,SRH v PBKS,SRH,PBKS,SRH,PBKS,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,Nathan Ellis,3.0,18,5,0,28,5,0,0,9.33,0,0,0,0,0,0,"[5, 12, 17]",0
2023,1359488,SRH v PBKS,SRH,PBKS,SRH,PBKS,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,Rahul Chahar,3.0,18,8,0,28,4,1,1,9.33,0,0,0,0,0,0,"[7, 9, 11]",25
2023,1359488,SRH v PBKS,SRH,PBKS,SRH,PBKS,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,Mohit Rathee,2.0,12,3,0,29,3,2,0,14.5,0,0,0,0,0,0,"[13, 15]",-6
2023,1359489,RCB v LSG,RCB,LSG,RCB,LSG,"M.Chinnaswamy Stadium, Bengaluru",1,Jaydev Unadkat,2.0,12,3,0,27,2,2,0,13.5,1,0,0,0,0,0,"[1, 18]",-6
2023,1359489,RCB v LSG,RCB,LSG,RCB,LSG,"M.Chinnaswamy Stadium, Bengaluru",1,Avesh Khan,4.0,24,8,0,53,5,4,0,13.25,0,0,0,0,0,0,"[2, 4, 17, 19]",-6
2023,1359489,RCB v LSG,RCB,LSG,RCB,LSG,"M.Chinnaswamy Stadium, Bengaluru",1,Krunal Pandya,4.0,24,5,0,35,2,2,0,8.75,0,0,0,0,0,0,"[3, 5, 8, 10]",0
2023,1359489,RCB v LSG,RCB,LSG,RCB,LSG,"M.Chinnaswamy Stadium, Bengaluru",1,Mark Wood,4.0,24,12,1,32,1,3,1,8.0,2,0,0,0,0,1,"[6, 13, 16, 20]",45
2023,1359489,RCB v LSG,RCB,LSG,RCB,LSG,"M.Chinnaswamy Stadium, Bengaluru",1,Ravi Bishnoi,4.0,24,5,0,39,1,3,0,9.75,1,0,0,0,0,0,"[7, 9, 11, 15]",0
2023,1359489,RCB v LSG,RCB,LSG,RCB,LSG,"M.Chinnaswamy Stadium, Bengaluru",1,Amit Mishra,2.0,12,2,0,18,1,1,1,9.0,0,0,0,0,0,0,"[12, 14]",25
2023,1359489,RCB v LSG,RCB,LSG,LSG,RCB,"M.Chinnaswamy Stadium, Bengaluru",2,Mohammed Siraj,4.0,24,16,0,22,3,0,3,5.5,4,0,0,0,0,1,"[1, 3, 12, 17]",91
2023,1359489,RCB v LSG,RCB,LSG,LSG,RCB,"M.Chinnaswamy Stadium, Bengaluru",2,David Willey,4.0,24,6,0,32,2,1,0,8.0,1,0,0,0,0,0,"[2, 5, 7, 16]",0
2023,1359489,RCB v LSG,RCB,LSG,LSG,RCB,"M.Chinnaswamy Stadium, Bengaluru",2,Wayne Parnell,4.0,24,6,0,41,5,1,3,10.25,3,0,0,1,0,0,"[4, 6, 15, 19]",85
2023,1359489,RCB v LSG,RCB,LSG,LSG,RCB,"M.Chinnaswamy Stadium, Bengaluru",2,Harshal Patel,4.0,24,5,0,48,4,3,2,12.0,0,0,0,0,0,1,"[8, 14, 18, 20]",54
2023,1359489,RCB v LSG,RCB,LSG,LSG,RCB,"M.Chinnaswamy Stadium, Bengaluru",2,Karn Sharma,3.0,18,5,0,48,3,5,1,16.0,1,0,0,0,0,0,"[9, 11, 13]",19
2023,1359489,RCB v LSG,RCB,LSG,LSG,RCB,"M.Chinnaswamy Stadium, Bengaluru",2,Shahbaz Ahmed,1.0,6,1,0,15,0,2,0,15.0,0,0,0,0,0,0,[10],0
2023,1359490,DC v MI,DC,MI,DC,MI,"Arun Jaitley Stadium, Delhi",1,Jason Behrendorff,3.0,18,8,0,23,1,2,3,7.66,0,0,0,0,0,0,"[1, 17, 19]",79
2023,1359490,DC v MI,DC,MI,DC,MI,"Arun Jaitley Stadium, Delhi",1,Arshad Khan,1.0,6,1,0,12,2,0,0,12.0,1,0,0,0,0,0,[2],0
2023,1359490,DC v MI,DC,MI,DC,MI,"Arun Jaitley Stadium, Delhi",1,Cameron Green,3.0,18,4,0,30,5,0,0,10.0,1,0,0,0,0,0,"[3, 12, 16]",-2
2023,1359490,DC v MI,DC,MI,DC,MI,"Arun Jaitley Stadium, Delhi",1,Hrithik Shokeen,4.0,24,10,0,43,4,2,1,10.75,1,1,0,0,0,0,"[4, 6, 8, 15]",23
2023,1359490,DC v MI,DC,MI,DC,MI,"Arun Jaitley Stadium, Delhi",1,Riley Meredith,3.4,22,10,0,34,5,1,2,9.27,0,1,0,0,0,1,"[5, 10, 18, 20]",58
2023,1359490,DC v MI,DC,MI,DC,MI,"Arun Jaitley Stadium, Delhi",1,Piyush Chawla,4.0,24,9,0,22,2,0,3,5.5,0,0,1,0,0,1,"[7, 9, 11, 13]",99
2023,1359490,DC v MI,DC,MI,DC,MI,"Arun Jaitley Stadium, Delhi",1,Tilak Varma,1.0,6,3,0,7,1,0,0,7.0,1,0,0,0,0,0,[14],0
2023,1359490,DC v MI,DC,MI,MI,DC,"Arun Jaitley Stadium, Delhi",2,Mukesh Kumar,2.0,12,6,0,30,3,3,2,15.0,0,0,0,0,0,0,"[1, 16]",44
2023,1359490,DC v MI,DC,MI,MI,DC,"Arun Jaitley Stadium, Delhi",2,Mustafizur Rahman,4.0,24,11,0,38,5,2,1,9.5,0,0,0,0,0,0,"[2, 15, 17, 19]",25
2023,1359490,DC v MI,DC,MI,MI,DC,"Arun Jaitley Stadium, Delhi",2,Anrich Nortje,4.0,24,8,0,35,2,2,0,8.75,0,0,0,0,0,0,"[3, 9, 18, 20]",0
2023,1359490,DC v MI,DC,MI,MI,DC,"Arun Jaitley Stadium, Delhi",2,Lalit Yadav,4.0,24,10,0,23,1,1,0,5.75,1,0,0,0,0,0,"[4, 6, 8, 14]",4
2023,1359490,DC v MI,DC,MI,MI,DC,"Arun Jaitley Stadium, Delhi",2,Axar Patel,4.0,24,12,0,20,2,0,0,5.0,1,0,0,0,0,0,"[5, 7, 11, 13]",4
2023,1359490,DC v MI,DC,MI,MI,DC,"Arun Jaitley Stadium, Delhi",2,Kuldeep Yadav,2.0,12,2,0,23,1,2,0,11.5,0,0,0,0,0,0,"[10, 12]",-4
2023,1359491,CSK v RR,CSK,RR,RR,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",1,Akash Singh,4.0,24,7,0,40,2,3,2,10.0,1,0,0,0,0,0,"[1, 4, 15, 19]",48
2023,1359491,CSK v RR,CSK,RR,RR,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",1,Tushar Deshpande,4.0,24,7,0,37,4,1,2,9.25,1,0,0,0,0,0,"[2, 6, 18, 20]",50
2023,1359491,CSK v RR,CSK,RR,RR,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",1,Maheesh Theekshana,4.0,24,4,0,42,5,1,0,10.5,0,0,0,0,0,0,"[3, 5, 14, 16]",-2
2023,1359491,CSK v RR,CSK,RR,RR,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",1,Ravindra Jadeja,4.0,24,11,0,21,0,0,2,5.25,3,0,0,0,0,1,"[7, 9, 11, 13]",62
2023,1359491,CSK v RR,CSK,RR,RR,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",1,Moeen Ali,2.0,12,3,0,21,0,2,1,10.5,0,0,0,0,0,1,"[8, 17]",31
2023,1359491,CSK v RR,CSK,RR,RR,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",1,Sisanda Magala,2.0,12,2,0,14,0,0,0,7.0,1,0,0,0,0,0,"[10, 12]",2
2023,1359491,CSK v RR,CSK,RR,CSK,RR,"MA Chidambaram Stadium, Chepauk, Chennai",2,Sandeep Sharma,3.0,18,6,0,30,1,2,1,10.0,2,0,0,0,0,0,"[1, 3, 20]",23
2023,1359491,CSK v RR,CSK,RR,CSK,RR,"MA Chidambaram Stadium, Chepauk, Chennai",2,Kuldeep Sen,2.0,12,4,0,8,0,0,0,4.0,0,0,0,0,0,0,"[2, 11]",6
2023,1359491,CSK v RR,CSK,RR,CSK,RR,"MA Chidambaram Stadium, Chepauk, Chennai",2,Jason Holder,3.0,18,4,0,37,4,2,0,12.33,1,0,0,0,0,0,"[4, 8, 19]",-6
2023,1359491,CSK v RR,CSK,RR,CSK,RR,"MA Chidambaram Stadium, Chepauk, Chennai",2,Adam Zampa,4.0,24,5,0,43,4,1,1,10.75,1,0,0,0,0,0,"[5, 9, 14, 18]",23
2023,1359491,CSK v RR,CSK,RR,CSK,RR,"MA Chidambaram Stadium, Chepauk, Chennai",2,Ravichandran Ashwin,4.0,24,10,0,25,1,1,2,6.25,2,0,2,0,0,0,"[6, 10, 12, 16]",68
2023,1359491,CSK v RR,CSK,RR,CSK,RR,"MA Chidambaram Stadium, Chepauk, Chennai",2,Yuzvendra Chahal,4.0,24,8,0,27,2,0,2,6.75,1,0,0,0,0,0,"[7, 13, 15, 17]",52
2023,1359492,PBKS v GT,PBKS,GT,PBKS,GT,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",1,Mohammed Shami,4.0,24,9,0,44,7,1,1,11.0,1,0,0,0,0,0,"[1, 3, 12, 18]",23
2023,1359492,PBKS v GT,PBKS,GT,PBKS,GT,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",1,Josh Little,4.0,24,11,0,31,3,1,1,7.75,3,0,0,0,0,0,"[2, 4, 6, 20]",25
2023,1359492,PBKS v GT,PBKS,GT,PBKS,GT,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",1,Alzarri Joseph,4.0,24,11,0,32,1,2,1,8.0,5,0,0,0,0,0,"[5, 8, 10, 17]",25
2023,1359492,PBKS v GT,PBKS,GT,PBKS,GT,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",1,Rashid Khan,4.0,24,13,0,26,3,1,1,6.5,0,0,0,0,0,1,"[7, 9, 14, 16]",35
2023,1359492,PBKS v GT,PBKS,GT,PBKS,GT,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",1,Mohit Sharma,4.0,24,12,0,18,2,0,2,4.5,0,0,0,0,0,0,"[11, 13, 15, 19]",56
2023,1359492,PBKS v GT,PBKS,GT,GT,PBKS,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2,Arshdeep Singh,4.0,24,8,0,33,5,0,1,8.25,0,0,0,0,0,0,"[1, 3, 12, 19]",25
2023,1359492,PBKS v GT,PBKS,GT,GT,PBKS,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2,Kagiso Rabada,4.0,24,11,0,36,5,1,1,9.0,0,0,0,0,0,0,"[2, 5, 14, 18]",25
2023,1359492,PBKS v GT,PBKS,GT,GT,PBKS,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2,Harpreet Brar,4.0,24,8,0,20,1,0,1,5.0,0,0,0,0,0,0,"[4, 10, 13, 15]",29
2023,1359492,PBKS v GT,PBKS,GT,GT,PBKS,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2,Sam Curran,3.5,23,7,0,25,2,0,1,6.52,0,0,0,0,0,1,"[6, 8, 17, 20]",35
2023,1359492,PBKS v GT,PBKS,GT,GT,PBKS,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2,Rahul Chahar,3.0,18,4,0,24,3,0,0,8.0,0,0,0,0,0,0,"[7, 9, 16]",0
2023,1359492,PBKS v GT,PBKS,GT,GT,PBKS,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2,Matthew Short,1.0,6,1,0,8,1,0,0,8.0,0,0,0,0,0,0,[11],0
2023,1359493,KKR v SRH,KKR,SRH,SRH,KKR,"Eden Gardens, Kolkata",1,Umesh Yadav,3.0,18,3,0,42,3,3,0,14.0,1,0,0,0,0,0,"[1, 3, 20]",-6
2023,1359493,KKR v SRH,KKR,SRH,SRH,KKR,"Eden Gardens, Kolkata",1,Lockie Ferguson,2.0,12,4,0,37,5,1,0,18.5,1,1,0,0,0,0,"[2, 15]",-6
2023,1359493,KKR v SRH,KKR,SRH,SRH,KKR,"Eden Gardens, Kolkata",1,Sunil Narine,4.0,24,7,0,28,1,1,0,7.0,2,0,0,0,0,0,"[4, 9, 11, 17]",2
2023,1359493,KKR v SRH,KKR,SRH,SRH,KKR,"Eden Gardens, Kolkata",1,Andre Russell,2.1,13,4,0,22,2,1,3,10.15,2,0,0,0,0,0,"[5, 7, 19]",77
2023,1359493,KKR v SRH,KKR,SRH,SRH,KKR,"Eden Gardens, Kolkata",1,Varun Chakravarthy,4.0,24,4,0,41,3,2,1,10.25,1,0,0,0,0,0,"[6, 8, 13, 18]",23
2023,1359493,KKR v SRH,KKR,SRH,SRH,KKR,"Eden Gardens, Kolkata",1,Suyash Sharma,4.0,24,8,0,44,4,3,0,11.0,0,0,0,0,0,0,"[10, 12, 14, 16]",-2
2023,1359493,KKR v SRH,KKR,SRH,KKR,SRH,"Eden Gardens, Kolkata",2,Bhuvneshwar Kumar,4.0,24,10,1,29,4,0,1,7.25,1,0,0,0,0,0,"[1, 3, 15, 18]",37
2023,1359493,KKR v SRH,KKR,SRH,KKR,SRH,"Eden Gardens, Kolkata",2,Marco Jansen,4.0,24,12,0,37,1,3,2,9.25,4,2,0,0,0,0,"[2, 4, 10, 16]",50
2023,1359493,KKR v SRH,KKR,SRH,KKR,SRH,"Eden Gardens, Kolkata",2,T Natarajan,4.0,24,6,0,54,6,3,1,13.5,1,0,0,0,0,0,"[5, 14, 17, 19]",19
2023,1359493,KKR v SRH,KKR,SRH,KKR,SRH,"Eden Gardens, Kolkata",2,Umran Malik,2.0,12,3,0,36,4,3,1,18.0,0,0,0,0,0,0,"[6, 20]",19
2023,1359493,KKR v SRH,KKR,SRH,KKR,SRH,"Eden Gardens, Kolkata",2,Mayank Markande,4.0,24,10,0,27,2,1,2,6.75,0,0,0,0,0,0,"[7, 9, 11, 13]",52
2023,1359493,KKR v SRH,KKR,SRH,KKR,SRH,"Eden Gardens, Kolkata",2,Washington Sundar,2.0,12,2,0,20,1,1,0,10.0,0,0,0,0,0,0,"[8, 12]",-2
2023,1359494,RCB v DC,RCB,DC,RCB,DC,"M.Chinnaswamy Stadium, Bengaluru",1,Anrich Nortje,4.0,24,9,0,31,3,0,0,7.75,2,1,0,0,0,0,"[1, 12, 18, 20]",0
2023,1359494,RCB v DC,RCB,DC,RCB,DC,"M.Chinnaswamy Stadium, Bengaluru",1,Axar Patel,3.0,18,9,0,25,0,3,1,8.33,0,0,0,0,0,0,"[2, 4, 14]",25
2023,1359494,RCB v DC,RCB,DC,RCB,DC,"M.Chinnaswamy Stadium, Bengaluru",1,Mustafizur Rahman,3.0,18,2,0,41,5,2,0,13.66,0,0,0,0,0,0,"[3, 10, 19]",-6
2023,1359494,RCB v DC,RCB,DC,RCB,DC,"M.Chinnaswamy Stadium, Bengaluru",1,Mitchell Marsh,2.0,12,5,0,18,2,1,2,9.0,0,0,0,0,0,0,"[5, 13]",50
2023,1359494,RCB v DC,RCB,DC,RCB,DC,"M.Chinnaswamy Stadium, Bengaluru",1,Lalit Yadav,4.0,24,7,0,29,0,2,1,7.25,1,0,0,0,0,0,"[6, 8, 11, 16]",25
2023,1359494,RCB v DC,RCB,DC,RCB,DC,"M.Chinnaswamy Stadium, Bengaluru",1,Kuldeep Yadav,4.0,24,10,1,23,3,0,2,5.75,0,0,0,0,0,0,"[7, 9, 15, 17]",66
2023,1359494,RCB v DC,RCB,DC,DC,RCB,"M.Chinnaswamy Stadium, Bengaluru",2,Mohammed Siraj,4.0,24,14,0,23,4,0,2,5.75,0,0,1,0,0,0,"[1, 3, 5, 18]",62
2023,1359494,RCB v DC,RCB,DC,DC,RCB,"M.Chinnaswamy Stadium, Bengaluru",2,Wayne Parnell,4.0,24,10,0,28,3,1,1,7.0,0,0,0,0,0,0,"[2, 4, 15, 19]",27
2023,1359494,RCB v DC,RCB,DC,DC,RCB,"M.Chinnaswamy Stadium, Bengaluru",2,Vijaykumar Vyshak,4.0,24,11,0,20,2,0,3,5.0,0,0,0,0,0,0,"[6, 10, 13, 16]",83
