season,match_id,match_name,home_team,away_team,venue,batting_innings,bowling_innings,fullName,Starting_11,Batting_FP,Bowling_FP,Fielding_FP,Total_FP,Dream Team,Captain,Vice Captain
2019,1178414,RCB v CSK,RCB,CSK,"M.Chinnaswamy Stadium, Bengaluru",1,2,Yuzvendra Chahal,4,0,35,0,39,1,0,0
2019,1178414,RCB v CSK,RCB,CSK,"M.Chinnaswamy Stadium, Bengaluru",1,2,Moeen Ali,4,35,0,0,39,0,0,0
2019,1178414,RCB v CSK,RCB,CSK,"M.Chinnaswamy Stadium, Bengaluru",1,2,Akshdeep Nath,4,27,0,0,31,0,0,0
2019,1178414,RCB v CSK,RCB,CSK,"M.Chinnaswamy Stadium, Bengaluru",1,2,Marcus Stoinis,4,16,2,8,30,0,0,0
2019,1178414,RCB v CSK,RCB,CSK,"M.Chinnaswamy Stadium, Bengaluru",1,2,Virat Kohli,4,11,0,0,15,0,0,0
2019,1178414,RCB v CSK,RCB,CSK,"M.Chinnaswamy Stadium, Bengaluru",1,2,Pawan Negi,4,5,0,0,9,0,0,0
2019,1178414,RCB v CSK,RCB,CSK,"M.Chinnaswamy Stadium, Bengaluru",2,1,MS Dhoni,4,117,0,8,129,1,1,0
2019,1178414,RCB v CSK,RCB,CSK,"M.Chinnaswamy Stadium, Bengaluru",2,1,Ravindra Jadeja,4,11,50,0,65,1,0,0
2019,1178414,RCB v CSK,RCB,CSK,"M.Chinnaswamy Stadium, Bengaluru",2,1,Dwayne Bravo,4,5,50,0,59,1,0,0
2019,1178414,RCB v CSK,RCB,CSK,"M.Chinnaswamy Stadium, Bengaluru",2,1,Deepak Chahar,4,0,52,0,56,1,0,0
2019,1178414,RCB v CSK,RCB,CSK,"M.Chinnaswamy Stadium, Bengaluru",2,1,Ambati Rayudu,4,33,0,8,45,1,0,0
2019,1178414,RCB v CSK,RCB,CSK,"M.Chinnaswamy Stadium, Bengaluru",2,1,Imran Tahir,4,0,25,0,29,0,0,0
2019,1178414,RCB v CSK,RCB,CSK,"M.Chinnaswamy Stadium, Bengaluru",2,1,Faf du Plessis,4,-1,0,16,19,0,0,0
2019,1178414,RCB v CSK,RCB,CSK,"M.Chinnaswamy Stadium, Bengaluru",2,1,Shane Watson,4,6,0,8,18,0,0,0
2019,1178414,RCB v CSK,RCB,CSK,"M.Chinnaswamy Stadium, Bengaluru",2,1,Kedar Jadhav,4,11,0,0,15,0,0,0
2019,1178414,RCB v CSK,RCB,CSK,"M.Chinnaswamy Stadium, Bengaluru",2,1,substitute_fielder,4,0,0,8,12,0,0,0
2019,1178414,RCB v CSK,RCB,CSK,"M.Chinnaswamy Stadium, Bengaluru",2,1,Shardul Thakur,4,0,-2,8,10,0,0,0
2019,1178414,RCB v CSK,RCB,CSK,"M.Chinnaswamy Stadium, Bengaluru",2,1,Suresh Raina,4,-2,0,0,2,0,0,0
2019,1178413,SRH v KKR,SRH,KKR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,2,Chris Lynn,4,65,0,0,69,1,0,0
2019,1178413,SRH v KKR,SRH,KKR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,2,Rinku Singh,4,39,0,0,43,1,0,0
2019,1178413,SRH v KKR,SRH,KKR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,2,Prithvi Raj,4,0,33,0,37,1,0,0
2019,1178413,SRH v KKR,SRH,KKR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,2,Sunil Narine,4,32,0,0,36,1,0,0
2019,1178413,SRH v KKR,SRH,KKR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,2,Andre Russell,4,19,0,0,23,1,0,0
2019,1178413,SRH v KKR,SRH,KKR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,2,Nitish Rana,4,12,0,0,16,0,0,0
2019,1178413,SRH v KKR,SRH,KKR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,2,Dinesh Karthik,4,7,0,0,11,0,0,0
2019,1178413,SRH v KKR,SRH,KKR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,2,KC Cariappa,4,11,-6,0,9,0,0,0
2019,1178413,SRH v KKR,SRH,KKR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,2,Shubman Gill,4,3,0,0,7,0,0,0
2019,1178413,SRH v KKR,SRH,KKR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,2,Harry Gurney,4,0,0,0,4,0,0,0
2019,1178413,SRH v KKR,SRH,KKR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,2,Piyush Chawla,4,5,-6,0,3,0,0,0
2019,1178413,SRH v KKR,SRH,KKR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,1,Jonny Bairstow,4,109,0,22,135,1,1,0
2019,1178413,SRH v KKR,SRH,KKR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,1,David Warner,4,94,0,0,98,1,0,1
2019,1178413,SRH v KKR,SRH,KKR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,1,Khaleel Ahmed,4,0,87,0,91,1,0,0
2019,1178413,SRH v KKR,SRH,KKR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,1,Bhuvneshwar Kumar,4,0,50,0,54,1,0,0
2019,1178413,SRH v KKR,SRH,KKR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,1,Rashid Khan,4,0,29,16,49,1,0,0
2019,1178413,SRH v KKR,SRH,KKR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,1,Sandeep Sharma,4,0,25,0,29,1,0,0
2019,1178413,SRH v KKR,SRH,KKR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,1,Kane Williamson,4,8,0,8,20,0,0,0
2019,1178413,SRH v KKR,SRH,KKR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,1,Vijay Shankar,4,0,0,14,18,0,0,0
2019,1178413,SRH v KKR,SRH,KKR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,1,Shahbaz Nadeem,4,0,0,0,4,0,0,0
2019,1178412,DC v PBKS,DC,PBKS,"Arun Jaitley Stadium, Delhi",1,2,Chris Gayle,4,99,0,0,103,1,1,0
2019,1178412,DC v PBKS,DC,PBKS,"Arun Jaitley Stadium, Delhi",1,2,Hardus Viljoen,4,2,50,0,56,1,0,0
2019,1178412,DC v PBKS,DC,PBKS,"Arun Jaitley Stadium, Delhi",1,2,Mandeep Singh,4,37,0,12,53,1,0,0
2019,1178412,DC v PBKS,DC,PBKS,"Arun Jaitley Stadium, Delhi",1,2,Mohammed Shami,4,0,37,0,41,1,0,0
2019,1178412,DC v PBKS,DC,PBKS,"Arun Jaitley Stadium, Delhi",1,2,Ravichandran Ashwin,4,18,0,8,30,1,0,0
2019,1178412,DC v PBKS,DC,PBKS,"Arun Jaitley Stadium, Delhi",1,2,Harpreet Brar,4,28,-4,0,28,0,0,0
2019,1178412,DC v PBKS,DC,PBKS,"Arun Jaitley Stadium, Delhi",1,2,KL Rahul,4,15,0,6,25,0,0,0
2019,1178412,DC v PBKS,DC,PBKS,"Arun Jaitley Stadium, Delhi",1,2,David Miller,4,8,0,0,12,0,0,0
2019,1178412,DC v PBKS,DC,PBKS,"Arun Jaitley Stadium, Delhi",1,2,Mayank Agarwal,4,2,0,6,12,0,0,0
2019,1178412,DC v PBKS,DC,PBKS,"Arun Jaitley Stadium, Delhi",1,2,Sam Curran,4,-2,0,8,10,0,0,0
2019,1178412,DC v PBKS,DC,PBKS,"Arun Jaitley Stadium, Delhi",1,2,Murugan Ashwin,4,0,2,0,6,0,0,0
2019,1178412,DC v PBKS,DC,PBKS,"Arun Jaitley Stadium, Delhi",2,1,Sandeep Lamichhane,4,0,85,0,89,1,0,1
2019,1178412,DC v PBKS,DC,PBKS,"Arun Jaitley Stadium, Delhi",2,1,Shreyas Iyer,4,73,0,8,85,1,0,0
2019,1178412,DC v PBKS,DC,PBKS,"Arun Jaitley Stadium, Delhi",2,1,Shikhar Dhawan,4,75,0,0,79,1,0,0
2019,1178412,DC v PBKS,DC,PBKS,"Arun Jaitley Stadium, Delhi",2,1,Axar Patel,4,1,50,8,63,1,0,0
2019,1178412,DC v PBKS,DC,PBKS,"Arun Jaitley Stadium, Delhi",2,1,Kagiso Rabada,4,0,54,0,58,1,0,0
2019,1178412,DC v PBKS,DC,PBKS,"Arun Jaitley Stadium, Delhi",2,1,Rishabh Pant,4,7,0,24,35,1,0,0
2019,1178412,DC v PBKS,DC,PBKS,"Arun Jaitley Stadium, Delhi",2,1,Prithvi Shaw,4,16,0,8,28,0,0,0
2019,1178412,DC v PBKS,DC,PBKS,"Arun Jaitley Stadium, Delhi",2,1,Colin Ingram,4,23,0,0,27,0,0,0
2019,1178412,DC v PBKS,DC,PBKS,"Arun Jaitley Stadium, Delhi",2,1,Sherfane Rutherford,4,2,0,8,14,0,0,0
2019,1178412,DC v PBKS,DC,PBKS,"Arun Jaitley Stadium, Delhi",2,1,Ishant Sharma,4,0,0,0,4,0,0,0
2019,1178412,DC v PBKS,DC,PBKS,"Arun Jaitley Stadium, Delhi",2,1,Amit Mishra,4,0,-2,0,2,0,0,0
2019,1178411,RR v MI,RR,MI,"Sawai Mansingh Stadium, Jaipur",1,2,Rahul Chahar,4,0,87,0,91,1,1,0
2019,1178411,RR v MI,RR,MI,"Sawai Mansingh Stadium, Jaipur",1,2,Quinton de Kock,4,85,0,0,89,1,0,1
2019,1178411,RR v MI,RR,MI,"Sawai Mansingh Stadium, Jaipur",1,2,Suryakumar Yadav,4,41,0,8,53,1,0,0
2019,1178411,RR v MI,RR,MI,"Sawai Mansingh Stadium, Jaipur",1,2,Hardik Pandya,4,31,0,6,41,1,0,0
2019,1178411,RR v MI,RR,MI,"Sawai Mansingh Stadium, Jaipur",1,2,Jasprit Bumrah,4,0,37,0,41,1,0,0
2019,1178411,RR v MI,RR,MI,"Sawai Mansingh Stadium, Jaipur",1,2,Ben Cutting,4,16,0,6,26,0,0,0
2019,1178411,RR v MI,RR,MI,"Sawai Mansingh Stadium, Jaipur",1,2,Kieron Pollard,4,12,0,8,24,0,0,0
2019,1178411,RR v MI,RR,MI,"Sawai Mansingh Stadium, Jaipur",1,2,Rohit Sharma,4,6,0,0,10,0,0,0
2019,1178411,RR v MI,RR,MI,"Sawai Mansingh Stadium, Jaipur",1,2,Lasith Malinga,4,0,0,0,4,0,0,0
2019,1178411,RR v MI,RR,MI,"Sawai Mansingh Stadium, Jaipur",1,2,Krunal Pandya,4,2,-4,0,2,0,0,0
2019,1178411,RR v MI,RR,MI,"Sawai Mansingh Stadium, Jaipur",1,2,Mayank Markande,4,0,-4,0,0,0,0,0
2019,1178411,RR v MI,RR,MI,"Sawai Mansingh Stadium, Jaipur",2,1,Steven Smith,4,74,0,0,78,1,0,0
2019,1178411,RR v MI,RR,MI,"Sawai Mansingh Stadium, Jaipur",2,1,Shreyas Gopal,4,0,62,0,66,1,0,0
2019,1178411,RR v MI,RR,MI,"Sawai Mansingh Stadium, Jaipur",2,1,Riyan Parag,4,56,0,0,60,1,0,0
2019,1178411,RR v MI,RR,MI,"Sawai Mansingh Stadium, Jaipur",2,1,Sanju Samson,4,53,0,0,57,1,0,0
2019,1178411,RR v MI,RR,MI,"Sawai Mansingh Stadium, Jaipur",2,1,Jofra Archer,4,0,37,0,41,1,0,0
2019,1178411,RR v MI,RR,MI,"Sawai Mansingh Stadium, Jaipur",2,1,Stuart Binny,4,8,27,0,39,1,0,0
2019,1178411,RR v MI,RR,MI,"Sawai Mansingh Stadium, Jaipur",2,1,Jaydev Unadkat,4,0,29,0,33,0,0,0
2019,1178411,RR v MI,RR,MI,"Sawai Mansingh Stadium, Jaipur",2,1,Ajinkya Rahane,4,14,0,0,18,0,0,0
2019,1178411,RR v MI,RR,MI,"Sawai Mansingh Stadium, Jaipur",2,1,Dhawal Kulkarni,4,0,-2,8,10,0,0,0
2019,1178411,RR v MI,RR,MI,"Sawai Mansingh Stadium, Jaipur",2,1,Ben Stokes,4,-2,0,8,10,0,0,0
2019,1178411,RR v MI,RR,MI,"Sawai Mansingh Stadium, Jaipur",2,1,Ashton Turner,4,-2,0,0,2,0,0,0
2019,1178410,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",1,2,Virat Kohli,4,139,0,22,165,1,1,0
2019,1178410,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",1,2,Moeen Ali,4,97,0,6,107,1,0,0
2019,1178410,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",1,2,Dale Steyn,4,0,48,0,52,1,0,0
2019,1178410,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",1,2,Marcus Stoinis,4,21,25,0,50,1,0,0
2019,1178410,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",1,2,Navdeep Saini,4,0,25,0,29,1,0,0
2019,1178410,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",1,2,Parthiv Patel,4,13,0,8,25,1,0,0
2019,1178410,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",1,2,Akshdeep Nath,4,15,0,0,19,0,0,0
2019,1178410,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",1,2,Pawan Negi,4,0,0,8,12,0,0,0
2019,1178410,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",1,2,Mohammed Siraj,4,0,0,0,4,0,0,0
2019,1178410,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",1,2,Yuzvendra Chahal,4,0,-6,0,-2,0,0,0
2019,1178410,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",2,1,Andre Russell,4,99,29,0,132,1,0,1
2019,1178410,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",2,1,Nitish Rana,4,118,0,8,130,1,0,0
2019,1178410,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",2,1,Sunil Narine,4,22,25,0,51,1,0,0
2019,1178410,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",2,1,Harry Gurney,4,0,23,0,27,1,0,0
2019,1178410,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",2,1,Kuldeep Yadav,4,0,19,0,23,1,0,0
2019,1178410,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",2,1,Shubman Gill,4,10,0,8,22,0,0,0
2019,1178410,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",2,1,Robin Uthappa,4,4,0,8,16,0,0,0
2019,1178410,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",2,1,Prasidh Krishna,4,0,-6,8,6,0,0,0
2019,1178410,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",2,1,Chris Lynn,4,1,0,0,5,0,0,0
2019,1178410,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",2,1,Piyush Chawla,4,0,0,0,4,0,0,0
2019,1178410,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",2,1,Dinesh Karthik,4,-2,0,0,2,0,0,0
2019,1178409,DC v MI,DC,MI,"Arun Jaitley Stadium, Delhi",1,2,Rahul Chahar,4,0,101,0,105,1,1,0
2019,1178409,DC v MI,DC,MI,"Arun Jaitley Stadium, Delhi",1,2,Hardik Pandya,4,50,25,16,95,1,0,1
2019,1178409,DC v MI,DC,MI,"Arun Jaitley Stadium, Delhi",1,2,Krunal Pandya,4,48,39,0,91,1,0,0
2019,1178409,DC v MI,DC,MI,"Arun Jaitley Stadium, Delhi",1,2,Jasprit Bumrah,4,0,72,12,88,1,0,0
2019,1178409,DC v MI,DC,MI,"Arun Jaitley Stadium, Delhi",1,2,Quinton de Kock,4,45,0,0,49,1,0,0
2019,1178409,DC v MI,DC,MI,"Arun Jaitley Stadium, Delhi",1,2,Rohit Sharma,4,41,0,0,45,1,0,0
2019,1178409,DC v MI,DC,MI,"Arun Jaitley Stadium, Delhi",1,2,Suryakumar Yadav,4,28,0,0,32,1,0,0
2019,1178409,DC v MI,DC,MI,"Arun Jaitley Stadium, Delhi",1,2,Lasith Malinga,4,0,25,0,29,0,0,0
2019,1178409,DC v MI,DC,MI,"Arun Jaitley Stadium, Delhi",1,2,Kieron Pollard,4,-2,0,8,10,0,0,0
2019,1178409,DC v MI,DC,MI,"Arun Jaitley Stadium, Delhi",1,2,Ben Cutting,4,2,0,0,6,0,0,0
2019,1178409,DC v MI,DC,MI,"Arun Jaitley Stadium, Delhi",1,2,Jayant Yadav,4,0,2,0,6,0,0,0
2019,1178409,DC v MI,DC,MI,"Arun Jaitley Stadium, Delhi",2,1,Axar Patel,4,29,39,0,72,1,0,0
2019,1178409,DC v MI,DC,MI,"Arun Jaitley Stadium, Delhi",2,1,Kagiso Rabada,4,11,50,6,71,1,0,0
2019,1178409,DC v MI,DC,MI,"Arun Jaitley Stadium, Delhi",2,1,Shikhar Dhawan,4,50,0,0,54,1,0,0
2019,1178409,DC v MI,DC,MI,"Arun Jaitley Stadium, Delhi",2,1,Amit Mishra,4,6,35,0,45,1,0,0
2019,1178409,DC v MI,DC,MI,"Arun Jaitley Stadium, Delhi",2,1,Rishabh Pant,4,5,0,22,31,0,0,0
2019,1178409,DC v MI,DC,MI,"Arun Jaitley Stadium, Delhi",2,1,Prithvi Shaw,4,22,0,0,26,0,0,0
2019,1178409,DC v MI,DC,MI,"Arun Jaitley Stadium, Delhi",2,1,Chris Morris,4,13,-6,0,11,0,0,0
2019,1178409,DC v MI,DC,MI,"Arun Jaitley Stadium, Delhi",2,1,Ishant Sharma,4,0,4,0,8,0,0,0
2019,1178409,DC v MI,DC,MI,"Arun Jaitley Stadium, Delhi",2,1,Shreyas Iyer,4,3,0,0,7,0,0,0
2019,1178409,DC v MI,DC,MI,"Arun Jaitley Stadium, Delhi",2,1,Colin Munro,4,3,0,0,7,0,0,0
2019,1178409,DC v MI,DC,MI,"Arun Jaitley Stadium, Delhi",2,1,Keemo Paul,4,0,-6,0,-2,0,0,0
2019,1178408,SRH v CSK,SRH,CSK,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,2,Faf du Plessis,4,60,0,16,80,1,0,1
2019,1178408,SRH v CSK,SRH,CSK,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,2,Imran Tahir,4,0,62,0,66,1,0,0
2019,1178408,SRH v CSK,SRH,CSK,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,2,Shane Watson,4,39,0,0,43,1,0,0
2019,1178408,SRH v CSK,SRH,CSK,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,2,Ambati Rayudu,4,27,0,0,31,1,0,0
2019,1178408,SRH v CSK,SRH,CSK,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,2,Deepak Chahar,4,0,23,0,27,1,0,0
2019,1178408,SRH v CSK,SRH,CSK,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,2,Karn Sharma,4,0,21,0,25,0,0,0
2019,1178408,SRH v CSK,SRH,CSK,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,2,Suresh Raina,4,15,0,0,19,0,0,0
2019,1178408,SRH v CSK,SRH,CSK,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,2,Ravindra Jadeja,4,6,4,0,14,0,0,0
2019,1178408,SRH v CSK,SRH,CSK,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,2,Sam Billings,4,-2,0,8,10,0,0,0
2019,1178408,SRH v CSK,SRH,CSK,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,2,Kedar Jadhav,4,1,0,0,5,0,0,0
2019,1178408,SRH v CSK,SRH,CSK,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,2,Shardul Thakur,4,0,-2,0,2,0,0,0
2019,1178408,SRH v CSK,SRH,CSK,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,1,Jonny Bairstow,4,80,0,8,92,1,1,0
2019,1178408,SRH v CSK,SRH,CSK,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,1,David Warner,4,74,0,0,78,1,0,0
2019,1178408,SRH v CSK,SRH,CSK,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,1,Rashid Khan,4,0,72,0,76,1,0,0
2019,1178408,SRH v CSK,SRH,CSK,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,1,Vijay Shankar,4,5,29,8,46,1,0,0
2019,1178408,SRH v CSK,SRH,CSK,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,1,Shahbaz Nadeem,4,0,29,0,33,1,0,0
2019,1178408,SRH v CSK,SRH,CSK,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,1,Khaleel Ahmed,4,0,29,0,33,1,0,0
2019,1178408,SRH v CSK,SRH,CSK,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,1,Deepak Hooda,4,14,0,0,18,0,0,0
2019,1178408,SRH v CSK,SRH,CSK,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,1,Bhuvneshwar Kumar,4,0,4,0,8,0,0,0
2019,1178408,SRH v CSK,SRH,CSK,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,1,Kane Williamson,4,3,0,0,7,0,0,0
2019,1178408,SRH v CSK,SRH,CSK,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,1,Sandeep Sharma,4,0,0,0,4,0,0,0
2019,1178408,SRH v CSK,SRH,CSK,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,1,Yusuf Pathan,4,-2,0,0,2,0,0,0
2019,1178407,PBKS v RR,PBKS,RR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",1,2,Ravichandran Ashwin,4,22,60,0,86,1,0,1
2019,1178407,PBKS v RR,PBKS,RR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",1,2,KL Rahul,4,67,0,8,79,1,0,0
2019,1178407,PBKS v RR,PBKS,RR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",1,2,David Miller,4,52,0,8,64,1,0,0
2019,1178407,PBKS v RR,PBKS,RR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",1,2,Mohammed Shami,4,0,46,8,58,1,0,0
2019,1178407,PBKS v RR,PBKS,RR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",1,2,Mayank Agarwal,4,37,0,16,57,1,0,0
2019,1178407,PBKS v RR,PBKS,RR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",1,2,Arshdeep Singh,4,0,48,0,52,1,0,0
2019,1178407,PBKS v RR,PBKS,RR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",1,2,Chris Gayle,4,44,0,0,48,1,0,0
2019,1178407,PBKS v RR,PBKS,RR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",1,2,Murugan Ashwin,4,0,27,0,31,0,0,0
2019,1178407,PBKS v RR,PBKS,RR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",1,2,Nicholas Pooran,4,5,0,8,17,0,0,0
2019,1178407,PBKS v RR,PBKS,RR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",1,2,Mujeeb Ur Rahman,4,0,0,0,4,0,0,0
2019,1178407,PBKS v RR,PBKS,RR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",1,2,Mandeep Singh,4,-2,0,0,2,0,0,0
2019,1178407,PBKS v RR,PBKS,RR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2,1,Jofra Archer,4,1,93,16,114,1,1,0
2019,1178407,PBKS v RR,PBKS,RR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2,1,Rahul Tripathi,4,62,0,0,66,1,0,0
2019,1178407,PBKS v RR,PBKS,RR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2,1,Stuart Binny,4,51,0,0,55,1,0,0
2019,1178407,PBKS v RR,PBKS,RR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2,1,Jos Buttler,4,30,0,8,42,1,0,0
2019,1178407,PBKS v RR,PBKS,RR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2,1,Sanju Samson,4,29,0,8,41,0,0,0
2019,1178407,PBKS v RR,PBKS,RR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2,1,Ajinkya Rahane,4,27,0,8,39,0,0,0
2019,1178407,PBKS v RR,PBKS,RR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2,1,Dhawal Kulkarni,4,0,25,0,29,0,0,0
2019,1178407,PBKS v RR,PBKS,RR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2,1,Ish Sodhi,4,0,23,0,27,0,0,0
2019,1178407,PBKS v RR,PBKS,RR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2,1,Jaydev Unadkat,4,0,21,0,25,0,0,0
2019,1178407,PBKS v RR,PBKS,RR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2,1,Shreyas Gopal,4,0,0,0,4,0,0,0
2019,1178407,PBKS v RR,PBKS,RR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2,1,Ashton Turner,4,-2,0,0,2,0,0,0
2019,1178406,MI v RCB,MI,RCB,"Wankhede Stadium, Mumbai",1,2,Moeen Ali,4,73,56,0,133,1,1,0
2019,1178406,MI v RCB,MI,RCB,"Wankhede Stadium, Mumbai",1,2,AB de Villiers,4,99,0,0,103,1,0,0
2019,1178406,MI v RCB,MI,RCB,"Wankhede Stadium, Mumbai",1,2,Yuzvendra Chahal,4,0,52,0,56,1,0,0
2019,1178406,MI v RCB,MI,RCB,"Wankhede Stadium, Mumbai",1,2,Parthiv Patel,4,36,0,12,52,1,0,0
2019,1178406,MI v RCB,MI,RCB,"Wankhede Stadium, Mumbai",1,2,Mohammed Siraj,4,0,23,0,27,1,0,0
2019,1178406,MI v RCB,MI,RCB,"Wankhede Stadium, Mumbai",1,2,Virat Kohli,4,9,0,0,13,0,0,0
2019,1178406,MI v RCB,MI,RCB,"Wankhede Stadium, Mumbai",1,2,substitute_fielder,4,0,0,8,12,0,0,0
2019,1178406,MI v RCB,MI,RCB,"Wankhede Stadium, Mumbai",1,2,Navdeep Saini,4,0,-4,8,8,0,0,0
2019,1178406,MI v RCB,MI,RCB,"Wankhede Stadium, Mumbai",1,2,Akshdeep Nath,4,2,0,0,6,0,0,0
2019,1178406,MI v RCB,MI,RCB,"Wankhede Stadium, Mumbai",1,2,Marcus Stoinis,4,-2,0,0,2,0,0,0
2019,1178406,MI v RCB,MI,RCB,"Wankhede Stadium, Mumbai",1,2,Umesh Yadav,4,0,-6,0,-2,0,0,0
2019,1178406,MI v RCB,MI,RCB,"Wankhede Stadium, Mumbai",1,2,Pawan Negi,4,-2,-4,0,-2,0,0,0
2019,1178406,MI v RCB,MI,RCB,"Wankhede Stadium, Mumbai",2,1,Lasith Malinga,4,0,108,0,112,1,0,1
2019,1178406,MI v RCB,MI,RCB,"Wankhede Stadium, Mumbai",2,1,Hardik Pandya,4,56,27,8,95,1,0,0
2019,1178406,MI v RCB,MI,RCB,"Wankhede Stadium, Mumbai",2,1,Quinton de Kock,4,57,0,28,89,1,0,0
2019,1178406,MI v RCB,MI,RCB,"Wankhede Stadium, Mumbai",2,1,Rohit Sharma,4,36,0,8,48,1,0,0
2019,1178406,MI v RCB,MI,RCB,"Wankhede Stadium, Mumbai",2,1,Suryakumar Yadav,4,33,0,8,45,1,0,0
2019,1178406,MI v RCB,MI,RCB,"Wankhede Stadium, Mumbai",2,1,Ishan Kishan,4,27,0,0,31,1,0,0
