player_id,name,matches,strike rate in all matches combined,Strike rate denominator,Total Runs Scored in all matches combined,no. of fours,no. of sixes,highest runs scored in a match,Balls Played till now,no. of dot_balls,maiden_overs,run conceded,Average Economy Rate Denominator,Average Economy Rate,no. of wickets,no. of balls thrown,highest wickets taken in a match,total centuries,total halfcenturies,total catches,total stumps,total direct_runouts,total indirect_runouts,total avg fp
3241e3fd,N Pooran,181,131.12130952380954,168,3946,259,268,82,2700,0,0,0,0,0.0,0,0,0,0,21,94,12,3,13,45.40331491712707
9cb8d7a6,Imad Wasim,71,,46,459,50,10,47,328,624,1,1541,70,6.408142857142857,69,1464,5,0,0,22,0,4,3,53.521126760563384
fd2bf2a0,Umar Akmal,83,,78,1669,123,53,94,1352,0,0,0,0,0.0,0,0,0,0,8,50,2,2,9,38.30120481927711
1c790f4f,Rumman Raees,8,,0,0,0,0,0,0,76,2,222,8,7.75625,8,173,2,0,0,1,0,0,1,43.75
e174dadd,Mohammad Amir,62,,14,65,3,3,21,75,625,4,1634,61,7.466557377049182,71,1328,4,0,0,10,0,0,2,47.403225806451616
a2421394,AC Agar,48,,28,277,19,9,29,271,363,1,1126,48,7.1762500000000005,49,1018,6,0,0,32,0,0,0,52.4375
45eda7c8,CA Lynn,60,124.33500000000001,58,1620,160,80,93,1161,0,0,0,0,0.0,0,0,0,0,10,15,0,0,0,51.733333333333334
b681e71e,GJ Maxwell,248,127.4406956521739,230,5324,445,292,145,3396,615,1,2634,154,0.0,80,1917,3,5,32,97,0,3,11,54.181451612903224
69d03465,AT Carey,41,,28,265,19,8,37,244,0,0,0,0,0.0,0,0,0,0,0,21,9,1,0,17.0
dfc4d8b5,KW Richardson,50,,9,52,3,1,26,55,425,0,1501,50,8.396799999999999,63,1067,4,0,0,20,0,0,2,46.92
2be41edb,MJ Guptill,134,121.43769230769234,130,3788,331,188,105,2773,3,0,11,1,0.0,0,6,0,2,23,75,0,3,2,55.873134328358205
dcce6f09,DA Warner,292,123.6673287671232,292,9821,996,358,126,6951,0,0,2,1,0.0,0,1,0,5,95,145,0,5,4,64.35273972602737
b61a3e1a,LRPL Taylor,144,117.20000000000003,135,2750,179,107,81,2223,0,0,24,2,0.0,0,12,0,0,9,53,0,1,1,34.097222222222214
d9273ee7,MP Stoinis,168,,147,3083,250,152,124,2105,494,0,2358,108,9.649351851851847,87,1529,4,1,15,47,0,0,3,51.19047619047619
1a156c88,DJM Short,30,114.74966666666666,30,757,82,20,76,638,38,0,171,11,0.0,4,132,1,0,4,10,0,0,0,50.9
a15618fe,JM Vince,16,118.94874999999999,16,441,43,14,59,343,0,0,0,0,0.0,0,0,0,0,2,7,0,1,1,51.6875
7fa12533,MS Chapman,75,113.03692307692309,65,1509,128,58,104,1117,24,0,76,6,0.0,3,66,1,1,9,26,0,0,1,38.8
4663bd23,TL Seifert,64,107.62283333333335,60,1331,117,58,88,987,0,0,0,0,0.0,0,0,0,0,9,36,8,0,0,42.421874999999986
f43dd8c2,SM Sharif,59,,26,168,9,5,26,150,463,1,1640,59,8.261016949152546,68,1202,4,0,0,14,0,3,3,47.644067796610166
d3868bd0,JH Davey,26,,14,104,7,4,24,75,209,0,777,26,8.31076923076923,31,557,4,0,0,13,0,0,1,50.384615384615394
1252f71a,MRJ Watt,63,,28,241,20,5,31,204,523,3,1573,62,6.993870967741935,75,1345,4,0,0,13,0,0,2,52.01587301587302
7b5c6c0b,CD Wallace,14,0.0,11,104,7,3,27,106,0,0,0,0,0.0,0,0,0,0,0,1,1,0,0,12.285714285714286
9c376401,CS MacLeod,51,91.82708333333333,48,930,83,15,74,838,47,0,183,12,8.916666666666666,3,138,1,0,4,29,0,3,1,36.31372549019608
a2eac9df,Waqas Barkat,27,86.23363636363638,22,253,19,0,37,271,63,0,250,15,8.705333333333332,6,188,2,0,0,8,0,0,0,23.48148148148148
3f61a062,BTJ Wheal,22,,5,18,1,0,8,19,185,0,641,21,9.364761904761906,22,438,3,0,0,6,0,0,2,38.77272727272727
e21bc7f3,RD Berrington,76,110.97014285714287,70,1766,138,64,82,1329,124,0,525,30,0.0,22,406,3,0,9,17,0,1,3,50.526315789473685
ff014c34,HG Munsey,67,129.41477611940303,67,1988,219,90,132,1362,0,0,0,0,0.0,0,0,0,2,13,28,0,0,0,58.865671641791046
8b261d84,MH Cross,66,,56,1064,99,25,61,923,0,0,0,0,0.0,0,0,0,0,3,43,15,1,12,35.303030303030305
35971419,Waqas Khan,16,69.44000000000001,14,164,6,5,60,189,1,0,12,1,0.0,0,6,0,0,1,1,0,0,0,14.437499999999998
e6d298e8,CD de Lange,6,,2,34,2,2,22,20,57,0,131,6,5.583333333333333,7,138,2,0,0,3,0,0,1,61.666666666666664
85d8110a,KJ Coetzer,52,108.36403846153848,52,1210,128,43,89,954,8,0,16,1,0.0,2,18,2,0,6,15,0,1,2,45.15384615384615
634a7b21,BN Cooper,50,0.0,49,1127,109,32,91,906,0,0,0,0,0.0,0,0,0,0,9,31,0,0,0,42.9
3bf7c034,Sultan Ahmed,11,64.4525,8,62,6,0,37,57,0,0,0,0,0.0,0,0,0,0,0,11,3,1,1,20.90909090909091
b3b39bed,Aqib Ilyas,47,119.93456521739128,46,1181,108,41,67,971,296,2,702,35,0.0,45,696,4,0,9,19,0,1,0,82.17021276595743
b03db6fa,MJG Rippon,14,91.82714285714285,7,152,11,3,42,136,103,1,288,13,7.565384615384615,15,250,3,0,0,3,0,1,2,59.42857142857143
0d677597,W Barresi,38,108.69189189189191,37,750,65,21,75,642,14,0,50,3,0.0,2,34,1,0,4,24,1,1,3,39.947368421052644
b699df47,MP O'Dowd,74,111.365,72,1917,201,48,133,1581,38,0,132,10,9.903,4,94,1,1,13,25,0,1,2,48.85135135135135
c63671e9,Naseem Khushi,45,133.66647058823528,34,612,39,47,69,371,0,0,0,0,0.0,0,0,0,0,2,17,4,1,2,30.266666666666666
18261c22,SJ Myburgh,37,91.5781081081081,37,741,87,23,71,635,0,0,0,0,0.0,0,0,0,0,4,9,0,1,0,37.32432432432432
07ff32f5,Khurram Nawaz,21,104.879375,16,227,16,11,58,189,0,0,0,0,0.0,0,0,0,0,1,5,0,0,0,20.142857142857142
934b36a6,Khawar Ali,33,83.73703703703701,27,452,47,14,72,444,203,0,668,33,7.418484848484849,38,596,4,0,2,13,0,1,2,68.15151515151516
34464143,Zeeshan Maqsood,65,98.38763636363639,55,1192,119,42,102,999,396,1,1094,57,7.2915789473684205,48,998,4,1,5,12,0,0,1,62.09230769230769
72253b87,Kaleemullah,39,,19,99,3,6,14,101,347,2,882,39,7.630512820512822,33,731,3,0,0,5,0,0,1,38.58974358974359
dcdb87f2,Bilal Khan,68,,18,27,1,0,6,46,720,6,1731,68,7.112205882352942,95,1478,4,0,0,10,0,0,1,55.1764705882353
b481216d,A Poulose,3,33.333333333333336,3,9,2,0,9,14,0,0,0,0,0.0,0,0,0,0,0,2,0,0,0,9.666666666666666
91052c96,PW Borren,30,115.32142857142858,28,485,51,13,57,375,96,0,411,21,0.0,10,346,1,0,1,24,0,2,2,48.56666666666667
b858be20,AV Lalcheta,12,93.67428571428572,7,55,3,3,20,53,110,2,263,11,7.379090909090909,6,228,1,0,0,5,0,0,0,37.75
4557dc54,PA van Meekeren,66,,19,113,7,5,24,101,642,3,1651,65,7.497384615384616,80,1347,4,0,0,21,0,0,1,50.378787878787875
05c2ca46,RE van der Merwe,77,88.2478431372549,51,609,46,21,75,488,598,1,1651,76,6.7730263157894735,81,1506,4,0,2,29,0,2,4,57.142857142857146
d99cc23a,T van der Gugten,44,,13,166,8,9,40,119,349,1,1073,44,7.971363636363635,50,835,3,0,0,12,0,1,4,49.56818181818182
abbdca1a,PM Seelaar,64,,40,557,40,11,96,502,309,2,1081,52,0.0,44,892,3,0,1,28,0,0,3,42.28125
c5d7b244,Mohammad Nadeem,53,,36,573,37,16,77,515,280,0,956,47,8.447446808510637,30,729,4,0,2,17,0,1,2,42.0188679245283
96503059,Ahsan Malik,24,,6,22,1,1,11,21,165,1,590,23,7.864782608695654,30,447,5,0,0,10,0,2,2,47.958333333333336
d7bfcc0b,Mehran Khan,40,,32,262,14,12,29,248,192,0,531,27,0.0,25,444,3,0,0,9,0,2,0,35.525000000000006
881b3f8e,TP Visee,30,0.0,30,491,67,17,78,333,0,0,0,0,0.0,0,0,0,0,3,5,0,1,0,32.43333333333332
18eaf2fa,Amjad Javed,17,123.71428571428574,14,240,12,15,76,215,161,1,419,17,7.568823529411764,26,348,3,0,1,4,0,0,1,81.82352941176471
cdf59953,SW Poynter,17,100.64799999999998,15,152,12,4,39,141,0,0,0,0,0.0,0,0,0,0,0,13,2,0,0,21.294117647058822
99cddc5e,GH Dockrell,114,115.79256756756759,74,914,64,35,53,690,415,0,1406,71,7.548169014084508,69,1191,4,0,1,48,0,1,4,37.73684210526314
45642393,Muhammad Usman,35,101.98531250000002,32,664,61,14,89,582,0,0,0,0,0.0,0,0,0,0,2,9,0,0,0,32.399999999999984
cf494ffe,PR Stirling,121,114.65897435897438,117,2921,341,102,115,2170,164,1,572,35,7.787999999999999,16,474,2,1,21,30,0,1,2,51.46280991735538
d1988788,Rohan Mustafa,44,0.0,41,641,66,14,54,575,322,1,997,43,6.932558139534884,47,875,4,0,1,19,0,1,2,68.0
ced0ec25,Ghulam Shabber,11,122.96399999999998,10,150,17,3,58,129,0,0,0,0,0.0,0,0,0,0,1,9,0,0,0,29.09090909090909
e9630504,Shaiman Anwar,26,118.215,26,723,58,33,117,559,0,0,0,0,0.0,0,0,0,1,4,9,0,1,0,51.5
29b89ae8,WB Rankin,41,,12,53,3,2,16,61,413,2,966,40,6.891499999999999,44,870,3,0,0,13,0,0,1,47.07317073170733
e045c165,Rameez Shahzad,16,0.0,15,302,24,6,54,299,0,0,0,0,0.0,0,0,0,0,1,5,0,0,0,30.875
79b4839e,Ahmed Raza,44,76.28812500000001,16,108,3,5,22,132,320,2,895,43,7.203720930232559,29,818,5,0,0,17,0,2,2,34.659090909090914
4c7df2c8,Mohammad Shahzad,14,91.76428571428572,14,189,19,5,52,175,72,0,248,13,0.0,8,188,2,0,1,1,0,0,0,44.642857142857146
05de1a5a,GC Wilson,61,88.5361224489796,49,840,73,12,65,836,0,0,0,0,0.0,0,0,0,0,2,31,7,0,2,26.295081967213115
0226b73a,Imran Haider,9,,2,4,0,0,4,8,51,0,204,9,9.916666666666666,5,144,1,0,0,1,0,0,0,24.22222222222222
f0e293b0,Zahoor Khan,46,,8,11,1,0,6,23,385,0,1174,46,7.131304347826087,57,1005,4,0,0,3,0,0,1,46.239130434782616
4861d29b,Mohammad Naveed,23,111.5221052631579,19,165,16,7,27,137,274,5,505,23,5.988260869565218,32,508,3,0,0,4,0,1,0,73.17391304347827
28131839,MA Leask,59,,48,708,50,36,58,527,247,0,892,44,8.617272727272729,36,675,3,0,1,28,0,0,3,45.847457627118644
469ccead,CB Sole,17,,7,21,2,0,6,25,119,0,551,16,9.688125,15,337,3,0,0,5,0,0,1,34.1764705882353
b56dc5f7,BE Hendricks,26,,7,19,0,1,12,26,206,0,873,26,9.466923076923077,34,559,4,0,0,7,0,0,0,44.5
7f8ecc51,AM Phangiso,16,,3,19,1,0,13,29,129,0,447,16,8.062499999999998,20,342,3,0,0,0,0,0,0,44.125
8b248d88,R Frylinck,3,,0,0,0,0,0,0,27,0,63,3,6.0,5,60,2,0,0,1,0,0,0,59.333333333333336
b3a28446,Mohammad Saifuddin,35,136.60944444444445,18,204,16,7,39,176,241,0,1096,35,9.024,36,737,3,0,0,10,0,0,0,47.4
c58b0108,Mehedi Hasan Miraz,26,114.7404347826087,23,346,28,10,46,297,114,0,506,24,9.125416666666665,13,354,4,0,0,14,0,1,0,43.19230769230769
1a8eebbe,Shafiul Islam,19,55.69833333333333,6,23,1,1,16,33,145,1,520,19,8.663684210526315,19,376,3,0,0,1,0,0,1,38.26315789473684
a94e08ea,Mushfiqur Rahim,83,98.49077922077919,77,1292,110,33,72,1110,0,0,0,0,0.0,0,0,0,0,6,35,18,4,6,31.590361445783127
0404d43c,Liton Das,86,112.68428571428574,84,1798,190,53,83,1405,0,0,0,0,0.0,0,0,0,0,9,52,9,1,3,42.3953488372093
9ab63e7b,Mohammad Hafeez,116,105.12923809523815,105,2344,232,73,99,1940,475,3,1272,75,7.1264,56,1165,4,0,14,26,0,2,4,55.69827586206897
ff077124,Kamran Akmal,51,104.40176470588234,51,1037,107,36,73,831,0,0,0,0,0.0,0,0,0,0,6,25,30,3,9,47.941176470588225
f8fd6e3f,Ahmed Shehzad,58,102.23258620689654,58,1436,151,33,111,1243,0,0,10,1,0.0,0,6,0,1,8,14,0,1,2,43.44827586206896
0f721006,JO Holder,106,114.14044117647059,68,731,41,45,47,572,785,2,3336,103,8.972427184466024,116,2256,5,0,0,39,0,0,8,51.41509433962264
9de62878,Shadab Khan,99,,43,574,35,31,52,401,725,3,2435,91,7.573626373626372,102,1975,4,0,1,36,0,3,2,50.91919191919192
1777c020,Fakhar Zaman,90,120.98914634146335,82,1813,169,75,91,1348,2,0,12,1,0.0,0,6,0,0,11,47,0,0,0,39.47777777777779
f21043a5,MDKJ Perera,77,116.19389610389611,77,2070,202,65,101,1542,0,0,0,0,0.0,0,0,0,1,16,17,6,1,3,49.14285714285715
0f12f9df,NLTC Perera,120,132.8979411764706,102,1623,111,89,61,1094,557,1,2724,102,0.0,79,1776,3,0,3,41,0,6,7,49.39166666666668
773cec26,JN Mohammed,6,62.49833333333333,6,49,6,0,17,62,3,0,13,2,0.0,0,12,0,0,0,1,0,0,0,12.666666666666666
a82eb3fb,TP Ura,51,127.07159999999998,50,1445,109,87,107,907,0,0,0,0,0.0,0,0,0,1,13,22,0,0,1,55.31372549019608
3e326efc,JNT Vare,6,77.898,5,52,3,0,38,57,0,0,0,0,0.0,0,0,0,0,0,3,1,0,3,21.0
4d1ec7eb,A Nao,15,,6,56,3,3,30,44,157,3,308,15,6.235333333333332,17,300,3,0,0,4,0,1,1,58.0
07687c15,Sultan Ahmed,21,,14,60,1,4,18,62,223,4,399,21,6.224285714285716,20,423,4,0,0,12,0,0,0,50.80952380952381
6b4593ee,L Siaka,52,0.0,46,652,53,21,55,561,30,0,93,7,0.0,7,84,3,0,1,35,0,1,2,30.86538461538461
7516045a,WT Gavera,5,62.5,2,3,0,0,2,6,40,0,109,5,7.398000000000001,5,90,3,0,0,1,0,0,0,39.2
a120e81b,Mohammed Qasim,2,70.735,2,26,1,0,13,37,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,18.0
72e60730,A Vala,53,103.47800000000001,50,1171,106,36,93,979,199,3,548,36,0.0,34,515,3,0,8,27,0,0,3,65.09433962264151
6a685375,JB Reva,9,73.3925,4,16,1,1,7,22,57,0,152,8,8.178749999999999,7,127,2,0,0,1,0,0,0,35.333333333333336
5be810ba,MD Dai,7,82.64333333333333,6,92,3,0,31,108,46,0,121,7,7.0,4,126,2,0,0,2,0,1,1,45.142857142857146
a36915ce,N Vanua,48,102.18027027027027,37,588,28,36,71,449,375,2,1100,43,7.630000000000001,50,854,4,0,3,19,0,1,2,63.3125
9a95bebb,S Bau,49,93.57255813953488,43,890,71,29,65,804,131,2,335,27,0.0,14,306,2,0,4,21,0,1,0,45.20408163265308
e64c10dd,VV Morea,3,0.0,3,25,3,0,19,27,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,11.666666666666666
9920dd86,CA Soper,23,76.65266666666668,15,119,6,2,17,144,176,0,491,22,7.261818181818183,27,413,3,0,0,4,0,1,0,48.95652173913044
811425b1,Adnan Mufti,1,100.0,1,7,0,0,7,7,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,7.0
9db20c92,D Bau,1,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
ddb41291,L Sreekumar,1,0.0,1,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2.0
c03f1114,KD Karthik,310,125.8714181818182,275,5462,528,188,97,3993,0,0,0,0,0.0,0,0,0,0,23,171,43,9,37,37.72258064516127
8d2c70ad,Kuldeep Yadav,121,,38,229,18,3,35,274,880,2,3342,119,8.020672268907568,153,2564,5,0,0,32,0,2,3,48.396694214876035
0a476045,S Dhawan,289,111.14581881533103,287,8528,959,203,106,6693,20,0,68,6,0.0,4,48,1,2,64,118,0,2,1,54.80968858131488
5b16a806,A Dananjaya,33,,15,65,6,0,11,76,237,1,982,33,8.580909090909092,28,701,3,0,0,7,0,0,0,35.81818181818183
896d78ad,AD Mathews,135,117.13827272727274,110,2067,131,74,81,1705,738,3,2438,112,8.07142857142857,68,1906,4,0,7,46,0,1,10,47.888888888888886
ac5ae4af,I Udana,44,112.53714285714285,28,271,17,15,84,195,254,1,1208,42,8.782142857142857,35,805,3,0,1,7,0,0,0,38.81818181818182
fec50c96,SMA Priyanjan,3,86.66666666666667,3,54,1,2,40,62,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,24.0
2e9fdf9b,DAJ Bracewell,21,0.0,12,138,7,9,44,98,134,0,512,19,9.216315789473684,23,334,3,0,0,8,0,0,1,48.809523809523796
63a1874a,AK Kitchen,5,154.38500000000002,4,38,3,1,16,32,17,0,46,3,7.083333333333333,2,36,1,0,0,3,0,0,0,29.4
69c994e4,SHA Rance,8,,3,10,0,0,8,21,56,0,248,7,9.202857142857143,10,162,3,0,0,0,0,0,0,41.75
1fc6ef83,SD Hope,46,127.91363636363639,44,953,78,53,82,670,0,0,0,0,0.0,0,0,0,0,4,19,1,1,3,41.93478260869564
48a1d7b7,SO Hetmyer,131,,114,2142,137,128,81,1557,0,0,0,0,0.0,0,0,0,0,9,59,0,1,4,32.916030534351144
a1d053dd,SS Cottrell,48,,11,18,2,0,4,31,447,4,1375,47,8.92063829787234,55,978,4,0,0,17,0,0,2,45.083333333333336
e7de4f6b,RR Emrit,4,79.44333333333333,3,17,0,1,11,27,29,0,161,4,10.0625,4,96,1,0,0,0,0,0,0,37.5
7cd0a092,Haris Sohail,14,81.89,13,210,16,3,52,204,0,0,0,0,0.0,0,0,0,0,2,3,0,0,0,24.0
bd4ea627,Faheem Ashraf,47,115.19125000000001,32,309,19,18,31,232,309,0,1006,46,7.931521739130435,36,769,3,0,0,12,0,0,0,42.340425531914896
3029e282,Umar Amin,13,0.0,9,142,15,4,47,122,0,0,0,0,0.0,0,0,0,0,0,4,0,0,0,20.153846153846153
907d6e58,Aamer Yamin,2,250.0,1,15,1,1,15,6,15,0,38,2,6.375,2,36,1,0,0,0,0,0,0,55.0
5af743d0,Sohail Khan,4,,1,1,0,0,1,1,31,0,122,4,8.5,5,84,2,0,0,0,0,0,0,39.25
c03c6200,DJG Sammy,85,135.43151515151513,66,854,60,48,60,603,362,0,1373,73,8.612739726027401,47,1056,5,0,1,38,0,6,9,42.694117647058825
2e11c706,BCJ Cutting,28,,21,278,17,22,39,168,102,0,645,24,9.857083333333334,13,407,2,0,0,15,0,2,0,39.10714285714287
c03449e0,GD Elliott,17,109.5,15,171,13,2,27,157,59,0,236,15,8.466666666666667,14,192,4,0,0,4,0,0,1,44.8235294117647
a386e91b,PD Collingwood,30,,27,456,25,22,75,380,51,0,213,14,7.969285714285715,8,173,2,0,4,17,0,0,1,38.36666666666667
f0e722e0,Usman Shinwari,16,,1,2,0,0,2,3,124,0,438,16,8.500625000000001,13,306,3,0,0,1,0,0,0,30.312499999999996
5056011d,GJ Bailey,70,112.82467741935483,62,1138,96,39,63,888,0,0,0,0,0.0,0,0,0,0,4,21,0,6,1,30.457142857142856
2a2e6343,DT Christian,72,110.14400000000002,55,578,30,25,39,486,406,0,1623,70,8.800142857142859,51,1162,3,0,0,34,0,0,6,42.09722222222222
4933f499,JP Behrendorff,34,,4,13,0,0,5,18,286,1,1011,33,9.02,37,684,4,0,0,9,0,0,0,40.0
56ab442f,NM Coulter-Nile,67,103.4932258064516,31,232,17,14,34,192,625,2,1948,65,8.214615384615382,82,1439,4,0,0,25,0,1,1,52.73134328358209
86b4bf88,MJ Swepson,8,146.334,5,32,1,2,14,23,49,0,205,8,8.89625,11,150,3,0,0,4,0,0,0,54.5
cc1e8c68,UT Yadav,157,,50,230,18,9,24,221,1340,5,4700,156,8.924807692307683,156,3236,4,0,0,41,0,3,1,40.45859872611465
3d0ed2f9,JT Ball,2,,0,0,0,0,0,0,8,0,84,2,12.125,2,42,1,0,0,1,0,0,0,28.0
dcf81436,S Kaul,58,,9,20,1,0,7,36,435,3,1848,58,8.800689655172416,62,1267,4,0,0,8,0,0,0,38.43103448275862
23eeb873,DL Chahar,105,,16,133,6,10,39,87,949,7,2968,105,8.313142857142864,108,2185,6,0,0,15,0,0,0,41.84761904761905
85ec8e33,SS Iyer,165,,160,4235,362,157,96,3258,5,0,9,2,0.0,0,8,0,0,29,65,0,2,8,47.21212121212122
03521fd3,HM Nicholls,10,77.82222222222222,9,100,9,0,36,112,0,0,0,0,0.0,0,0,0,0,0,3,0,0,0,16.2
e824e6ee,TWM Latham,26,99.72347826086958,23,516,42,8,65,473,0,0,0,0,0.0,0,0,0,0,3,15,4,2,2,38.07692307692309
2f49c897,Mohammed Siraj,109,,24,123,11,4,14,133,1006,3,3331,109,8.776605504587156,107,2306,4,0,0,35,0,3,4,41.43119266055046
350bb1b1,AF Milne,62,,25,106,1,7,16,115,535,3,1876,60,8.990333333333332,67,1270,5,0,0,18,0,3,2,43.35483870967741
9ab2914d,S Samarawickrama,16,93.46999999999998,15,211,23,1,61,203,0,0,0,0,0.0,0,0,0,0,1,8,2,0,0,24.8125
509a7ca1,MD Gunathilaka,43,102.95883720930232,43,691,73,19,57,578,41,0,156,12,0.0,6,123,2,0,3,21,0,0,1,36.46511627906977
5f5e0c8c,ML Udawatte,7,74.6557142857143,7,71,8,1,25,71,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,15.857142857142858
753c95b9,SS Pathirana,5,98.0,5,27,3,0,14,24,34,0,119,5,7.624,5,95,2,0,0,0,0,0,0,40.8
b40ee8a8,PC de Silva,2,77.5,2,22,1,0,21,22,1,0,30,2,15.0,0,12,0,0,0,1,0,0,0,17.5
235c2bb6,H Klaasen,92,139.9892941176471,85,1993,128,116,104,1286,2,0,14,1,0.0,0,6,0,1,12,47,12,2,13,44.945652173913054
1cb14aa4,CJ Dala,11,52.1725,4,19,1,0,12,28,86,1,343,11,10.234545454545454,13,210,3,0,0,3,0,0,0,42.36363636363637
1abb78f8,SN Thakur,118,,40,376,32,17,68,258,858,2,3656,115,9.46939130434782,127,2354,4,0,1,38,0,1,2,42.97457627118644
a81d6706,C Jonker,2,182.08499999999998,2,57,5,3,49,29,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,56.5
2af838ee,N Pradeep,16,,4,10,1,0,8,15,87,0,449,16,11.359375,15,278,4,0,0,2,0,0,0,32.625
327b58d3,PVD Chameera,67,98.90676470588234,34,144,12,4,24,141,589,0,2037,67,8.567164179104475,64,1436,4,0,0,12,0,1,1,39.59701492537314
5eef2118,MVT Fernando,1,100.0,1,2,0,0,2,2,5,0,16,1,8.0,0,12,0,0,0,0,0,0,0,7.0
f19ccfad,Washington Sundar,109,,58,571,48,18,50,482,747,1,2382,106,7.685377358490565,84,1960,4,0,1,31,0,0,2,39.65137614678898
0a4736eb,Asif Ali,68,107.13295081967213,61,772,43,45,52,641,14,0,70,6,0.0,1,52,1,0,1,20,0,1,0,22.073529411764707
bb4b445b,Hussain Talat,18,103.4035294117647,17,394,37,5,63,332,8,0,54,6,8.75,4,36,2,0,2,5,0,0,0,42.55555555555556
e9a870ed,AC Evans,29,,7,10,1,0,8,14,263,3,875,29,8.475172413793102,39,630,5,0,0,9,0,0,1,49.58620689655172
34cb2f69,Hamza Tahir,16,,2,3,0,0,3,7,118,1,484,15,8.377333333333334,21,348,4,0,0,5,0,0,1,49.25
0d37dea9,DE Budge,8,61.54833333333334,6,60,2,3,24,62,3,0,18,1,0.0,1,6,1,0,0,4,0,0,0,17.75
9868bc75,BMAJ Mendis,25,,18,230,18,6,43,199,86,0,288,16,7.328125,13,240,3,0,0,9,0,0,2,36.28
248698f4,DSK Madushanka,2,,0,0,0,0,0,0,14,0,64,2,12.145,2,31,2,0,0,0,0,0,0,28.0
ad1730bc,Ariful Haque,8,80.63428571428572,7,54,4,0,18,57,0,0,0,0,0.0,0,0,0,0,0,5,0,0,0,13.5
e3e09091,Zakir Hasan,4,31.945,4,11,1,0,10,19,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,4.75
8dd02a98,LD Chandimal,67,,60,1044,89,21,66,1005,0,0,0,0,0.0,0,0,0,0,6,35,6,0,5,29.820895522388064
6575e3bc,Nazmul Islam,10,,2,8,1,0,7,10,59,0,204,9,7.722222222222222,6,159,3,0,0,2,0,0,0,24.9
37138918,Afif Hossain,64,0.0,58,1031,79,36,77,849,72,0,252,21,9.40095238095238,10,186,3,0,3,16,0,1,3,33.79687499999999
1bb0993e,Abu Jayed,1,66.67,1,2,0,0,2,3,8,0,46,1,11.5,1,24,1,0,0,0,0,0,0,31.0
77191792,Mohammad Mithun,17,72.58923076923078,13,127,10,4,47,136,0,0,0,0,0.0,0,0,0,0,0,4,0,0,1,13.588235294117647
e2ee90d9,MA Aponso,3,,1,0,0,0,0,2,21,0,79,3,7.916666666666667,4,60,2,0,0,0,0,0,0,43.0
9dad0f2e,Mahedi Hasan,51,91.78794117647057,34,343,25,11,30,335,455,2,1129,49,7.2151020408163244,45,1016,4,0,0,17,0,0,1,49.19607843137255
0994d0ae,V Shankar,81,,62,1216,91,50,63,930,119,0,535,28,9.499642857142858,14,364,2,0,6,31,0,0,3,34.53086419753086
2f28dc94,RAS Lakmal,11,55.0,5,7,1,0,5,11,72,0,334,11,10.15090909090909,8,208,2,0,0,3,0,0,0,28.636363636363637
31803fac,Abu Hider,11,,3,37,4,2,22,29,66,0,290,10,11.017,5,174,2,0,0,2,0,0,0,25.636363636363637
78dfe704,V Permaul,1,,0,0,0,0,0,0,1,0,8,1,16.0,0,3,0,0,0,0,0,0,0,1.0
75224f22,KMA Paul,29,89.80999999999999,19,190,11,11,29,174,199,0,889,29,9.351724137931033,30,583,5,0,0,7,0,0,0,47.0
d1523761,D Ramdin,61,0.0,39,492,39,16,55,410,0,0,0,0,0.0,0,0,0,0,1,35,19,4,7,22.688524590163933
23cca426,OF Smith,33,122.2615384615385,26,244,14,17,27,179,174,0,963,32,10.828124999999998,33,540,4,0,0,14,0,1,1,46.3939393939394
45a7e761,Shaheen Shah Afridi,74,,24,182,10,13,23,142,728,2,2170,74,8.152702702702696,99,1612,4,0,0,18,0,0,2,55.33783783783783
7f148ce7,AM McCarthy,1,62.5,1,5,0,0,5,8,4,0,12,1,6.0,0,12,0,0,0,0,0,0,0,11.0
08548b13,PHKD Mendis,22,92.98599999999999,20,316,32,11,51,272,35,0,148,9,8.703333333333333,2,108,1,0,1,13,0,0,1,33.59090909090909
7d608e12,DM de Silva,41,101.18097560975608,41,743,62,15,62,656,96,0,319,24,6.773333333333333,15,280,2,0,2,20,0,1,1,45.170731707317074
bdadf7da,JL Denly,14,67.85076923076923,13,125,15,1,30,119,27,0,94,6,8.888333333333334,7,72,4,0,0,4,0,0,0,33.50000000000001
6ef13460,A Balbirnie,91,106.31033707865167,89,2028,211,60,83,1649,0,0,0,0,0.0,0,0,0,0,11,32,0,2,1,41.34065934065934
7f3ad1ed,SR Thompson,30,111.43714285714287,21,171,10,6,28,143,135,0,531,24,9.047499999999998,16,369,4,0,0,17,0,0,0,32.53333333333334
8c2aa0f9,PKD Chase,7,12.5,2,2,0,0,2,9,50,0,251,7,11.097142857142858,8,141,4,0,0,4,0,0,0,41.42857142857143
